evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761226-21-M1,761028-17-M1,1976-12-26 21:24:33.680248,AA,repeating,240.8845963979852,227.05847829937773,15.399868984351851,0.0057732061030573,227.05847829937773,7.682568999999999,89.3754664853958,0.0035052707222569,83.88264434440276,0.3272711650167851
761227-08-M2,761029-04-M3,1976-12-27 08:18:29.830593,AA,repeating,273.2629956633777,240.33460643306665,15.85399109482639,0.0081054502815881,240.33460643306665,3.959439750000001,116.43346973904733,1.8798809605523032,34.135986133101966,0.2814722503098528
761227-08-M3,761029-04-M3,1976-12-27 08:34:16.955672,AA,repeating,273.9013037813333,240.6713620167111,15.864953190648148,0.0098551465891615,240.6713620167111,7.149831,111.37263134909873,0.9462123718073454,73.16381856682386,0.9697877613316548
761227-09-M1,761029-04-M3,1976-12-27 09:20:53.993980,AA,repeating,275.77599598666666,241.6658645262222,15.897326319212963,0.0105885166932298,241.6658645262222,6.75943975,77.16199152542539,0.2337374619156198,91.517427928805,0.0893450176808775
761227-09-N4,761029-04-M3,1976-12-27 09:58:59.400000,AA,repeating,277.27716444444445,242.4908888888889,15.923777777777778,0.0150529036240837,242.4908888888889,4.473300249999999,118.6249816426726,0.0238978982339975,94.3044013118639,0.249668300065744
761227-11-M1,761029-04-M3,1976-12-27 11:24:20.806123,AA,repeating,280.5489460320889,244.3477059714815,15.983053311608796,0.0150757137191574,244.3477059714815,7.1935385,129.99942936587817,3.69764550244572,94.23844367605732,0.3280735395427882
761227-11-M2,761029-04-M3,1976-12-27 11:55:56.325282,AA,repeating,281.72838017546667,245.03336010026663,16.00499219076389,0.0189428707229796,245.03336010026663,8.88154825,64.18904423047016,0.8627589023218599,90.24173729496307,0.2700106398216758
761227-12-M2,760831-07-M3,1976-12-27 12:26:27.319008,AA,repeating,282.8541493233778,245.6978959288889,16.026184247777778,0.0123488191785437,245.6978959288889,9.00994975,67.57871147045255,0.1063348228915746,110.0869641024008,0.0981136585466282
761227-12-M3,761029-04-M3,1976-12-27 12:29:24.230023,AA,repeating,282.9616063843408,245.763418527037,16.028231828969908,0.018267916168886,245.763418527037,7.48520525,52.18054653044305,0.6409210740893138,88.7658161270488,1.4845907799959115
761227-12-M4,761127-22-M3,1976-12-27 12:57:24.538789,AA,repeating,283.9722383755408,246.37575510703704,16.047679847094905,0.0155713861954898,246.37575510703704,10.2862255,108.24792111723988,0.0190957804113893,99.18782750966244,0.6427968135893121
