evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
770224-21-M3,770126-07-M1,4,1977-02-24 21:28:34.306463,0.9152674930657944,0.0935374149659864,3,35,A,AA,repeating,6,11.319389,1977-02-24 21:28:34.400000,290.2551437037037,250.76496296296293,16.191717592592592,sunrise7,371.6000001297677,0.0053807776171873,124.91041036192392,0.7796098591904581,97.99250424076416,0.0689793469389795
770326-11-M4,770126-07-M1,4,1977-03-26 11:27:58.215092,0.9081840580526268,-0.5017006802721089,3,35,A,AA,repeating,6,11.918028,1977-03-26 11:27:57.713391,289.19630215506663,250.1265203168,16.22775131239583,sunrise8,94.9000001297505,0.0062609932687547,131.57806260853113,0.2735710298316942,112.80591911044236,0.4840132238271336
760820-03-M1,761116-16-M1,1,1976-08-20 03:08:51.033076,0.906134164837366,-0.0765306122448979,3,35,A,AA,repeating,6,25.760545,1976-08-20 03:08:50.956545,92.22213397711111,225.00426795422223,4.849895330381945,night1,190.1000001297451,0.0152651296343003,135.07094134520685,0.251785030043799,116.45072635940042,0.0640281006306331
761018-04-M1,761116-16-M1,1,1976-10-18 04:15:08.214384,0.9582808455545838,-0.1445578231292517,3,35,A,AA,repeating,6,10.907144,1976-10-18 04:15:08.069826,96.0364275607111,233.84964134106667,4.864676734097222,night3,453.3000001297862,0.0150895469786838,177.89019658490008,4.933959834497909,110.0342604092476,0.0894128924612235
761116-16-M1,761116-16-M1,1,1976-11-16 16:25:33.655284,1.0,0.0,3,35,A,AA,repeating,6,10.768708,1976-11-16 16:25:33.655284,96.33789169528887,234.8118375429333,4.793792306527777,night4,305.60000012975263,0.0131773704366131,176.02316749827193,0.153438119836527,115.62004394428963,0.8343270553341802
761216-06-M3,761116-16-M1,1,1976-12-16 06:44:13.523865,0.951522296275231,-0.042517006802721,3,35,A,AA,repeating,6,11.22381,1976-12-16 06:44:13.481348,96.46137833042962,235.40206749564445,4.788524089675926,night5,493.3000001297953,0.0150190400615281,184.6888858545936,1.1686209889450945,113.0191022185801,0.1171365349962212
770114-18-M1,761116-16-M1,1,1977-01-14 18:41:55.733562,0.8828495494584396,1.3095238095238095,3,35,A,AA,repeating,6,30.680613,1977-01-14 18:41:57.043086,96.8354209456,236.1881314184,4.661944943125,night6,183.80000012974543,0.0181110923701419,191.18329833928308,2.580457951469237,167.37315505272986,0.0983541227006898
770413-07-M1,761116-16-M1,1,1977-04-13 07:37:34.610017,0.9030010155056236,-0.195578231292517,3,35,A,AA,repeating,6,14.704083,1977-04-13 07:37:34.414439,96.91653586847409,236.02980380271111,4.544321926377315,night9,198.00000012974465,0.0162922600836242,217.5136843472608,43.402612939155965,107.8791817092629,0.0033854531288253
760820-03-M1,761116-16-M1,2,1976-08-20 03:08:52.444300,0.9162446669630316,0.6122448979591837,3,35,A,AA,repeating,6,26.390137,1976-08-20 03:08:53.056545,92.222102866,225.004205732,4.8499196359375,night1,361.5000001297653,0.0174983005563029,135.07094134520685,0.251785030043799,116.45072635940042,0.0640281006306331
761018-04-M1,761116-16-M1,2,1976-10-18 04:15:09.610302,0.9616541097796196,0.0595238095238095,3,35,A,AA,repeating,6,26.943198,1976-10-18 04:15:09.669826,96.03638015330372,233.8495702299556,4.864695252615741,night3,334.4000001297592,0.0146088823857415,177.89019658490008,4.933959834497909,110.0342604092476,0.0894128924612235
761116-16-M1,761116-16-M1,2,1976-11-16 16:25:35.055284,1.0,0.0,3,35,A,AA,repeating,6,26.99626,1976-11-16 16:25:35.055284,96.3378502138074,234.81177532071112,4.793808510231481,night4,289.600000129749,0.0150716341129519,176.02316749827193,0.153438119836527,115.62004394428963,0.8343270553341802
761216-06-M3,761116-16-M1,2,1976-12-16 06:44:14.930328,0.9555711316098956,0.0510204081632653,3,35,A,AA,repeating,6,40.259525,1976-12-16 06:44:14.981348,96.46133388598518,235.4020008289777,4.788541450787037,night5,486.50000012979376,0.0123737378500508,184.6888858545936,1.1686209889450945,113.0191022185801,0.1171365349962212
770114-18-M1,761116-16-M1,2,1977-01-14 18:41:57.143086,0.9073454506361672,0.0,3,35,A,AA,repeating,6,17.374831,1977-01-14 18:41:57.143086,96.83541798263704,236.1881269739556,4.661946100532408,night6,178.9000001297457,0.0139627812180623,191.18329833928308,2.580457951469237,167.37315505272986,0.0983541227006898
