evid,mean_arrival_time,grade,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,PGV_geo1,PGV_geo2,PGV_geo3,PGV_geo4,PGV_mean_124,PGV_mean_123,PGV_mean_234,PGV_mean_134
761105-18-N2,1976-11-05T18:38:53.000000,D,384.3671851851852,364.80543703703705,23.464502314814816,sunset3,0.0023793172352981,0.0028580320008332,0.0028480239146294,0.0049667975767924,0.0034013822709745,0.0026951243835869,0.0035576178307516,0.0033980462422399
761105-18-M1,1976-11-05T18:42:23.444588,A,384.3515966971852,364.802319339437,23.466938016064816,sunset3,0.003683456809685,0.0025834670878378,0.0036127862657721,0.0043521543127249,0.0035396927367492,0.0032932367210983,0.0035161358887782,0.003882799129394
761105-18-M2,1976-11-05T18:49:10.787998,A,384.3251384890074,364.7925692445037,23.47165263886574,sunset3,0.0067254318311778,0.0059790938274994,0.0062066694795091,0.0065162840884816,0.0064069365823862,0.0063037317127287,0.0062340157984967,0.0064827951330561
761105-18-M3,1976-11-05T18:53:15.000000,C,384.3106666666667,364.7853333333333,23.474479166666665,sunset3,0.0017685008494525,0.0029850409200448,0.0040915537005721,0.0107071021714568,0.005153547980318,0.0029483651566898,0.0059278989306912,0.0055223855738271
761105-18-N1,1976-11-05T18:56:38.000000,D,384.2982962962963,364.7796592592592,23.476828703703703,sunset3,0.0016003636094873,0.0038783402458405,0.0036414645236081,0.0095262160124097,0.0050016399559125,0.0030400561263119,0.0056820069272861,0.004922681381835
761105-20-N1,1976-11-05T20:42:01.000000,D,383.8499259259259,364.6659851851852,23.55001157407408,sunset3,0.0014309870536424,0.0049750316195873,0.0033999459129452,0.0100141730521906,0.0054733972418067,0.0032686548620583,0.0061297168615743,0.004948368672926
761105-20-M1,1976-11-05T20:51:00.633507,A,383.8099530735556,364.6579906147112,23.556257332256944,sunset3,0.0074771351001326,0.0065713018978126,0.0071173571784856,0.0071816565219469,0.007076697839964,0.0070552647254769,0.0069567718660817,0.007258716266855
761105-22-M1,1976-11-05T22:06:52.065159,A,383.4728099882223,364.56056199764447,23.60893593934028,sunset3,0.0056576716243657,0.0055714036662165,0.0072277409276215,0.0073490492763921,0.0061927081889914,0.0061522720727345,0.00671606462341,0.0067448206094597
761106-03-N1,1976-11-06T03:19:29.000000,D,381.9360888888889,364.02536296296296,23.8260300925926,sunset3,0.0016738114015328,0.0041977077865773,0.006014698263628,0.0117065116031811,0.005859343597097,0.0039620724839126,0.0073063058844621,0.0064650070894472
761106-03-M2,1976-11-06T03:38:42.500000,C,381.8335555555556,363.9911851851852,23.83938078703704,sunset3,0.0038481816138206,0.0041197916377259,0.0042987366851104,0.0043308638226425,0.004099612358063,0.0040889033122189,0.0042497973818262,0.0041592607071911
761106-03-M1,1976-11-06T03:54:47.793901,A,381.7477516532445,363.9538758266222,23.850553170150462,sunset3,0.0075238194825719,0.0069352677091724,0.0072428524527034,0.0073335108192343,0.0072641993369928,0.0072339798814825,0.00717054366037,0.0073667275848365
761106-04-M2,1976-11-06T04:48:09.333333,B,381.4631703704,363.8415851852,23.887608024687506,sunset3,0.0048651524690156,0.0053227851524999,0.0050284447780882,0.0054330302447468,0.0052069892887541,0.0050721274665345,0.0052614200584449,0.0051088758306168
761106-04-M1,1976-11-06T04:51:36.000000,C,381.4448,363.8324,23.89,sunset3,0.0043792815923197,0.004622137996593,0.0048315849977638,0.0046256978646421,0.0045423724845182,0.0046110015288921,0.0046931402863329,0.0046121881515752
761106-06-N1,1976-11-06T06:07:22.000000,D,381.024162962963,363.6603555555556,23.94261574074074,sunset3,0.0028751608456397,0.0032317827663322,0.0039298229888287,0.0046684181137792,0.003591787241917,0.0033455888669335,0.0039433412896466,0.0038244673160825
761106-06-N2,1976-11-06T06:09:08.000000,D,381.0131703703704,363.6556444444444,23.943842592592592,sunset3,0.0018808352088028,0.0022450355861118,0.0019643702994861,0.0033686363038564,0.0024981690329236,0.0020300803648002,0.0025260140631514,0.0024046139373817
761106-06-M1,1976-11-06T06:27:10.666667,B,380.9150518518222,363.6175259259112,23.95637345679398,sunset3,0.003186101076242,0.0034356422270135,0.0037703262401729,0.0045916293029302,0.0037377908687285,0.0034640231811428,0.0039325325900388,0.0038493522064483
761106-10-N1,1976-11-06T10:30:49.000000,D,379.4549185185185,362.97709629629634,24.12556712962963,sunset3,0.0052977966899504,0.0049500227043506,0.0057674909792065,0.0048542985622487,0.0050340393188498,0.0053384367911691,0.0051906040819352,0.0053065287438018
761106-10-M1,1976-11-06T10:32:44.913290,A,379.442897881037,362.9702273605926,24.12690871863425,sunset3,0.0056023122304224,0.0048984458212919,0.004971809230911,0.0065815016783006,0.0056940865766716,0.0051575224275417,0.0054839189101678,0.0057185410465446
761106-11-M1,1976-11-06T11:06:19.000000,B,379.2340296296296,362.8708740740741,24.150219907407408,sunset3,0.0075065353816492,0.0068916680719952,0.007372718475803,0.0059007639519582,0.0067663224685342,0.0072569739764824,0.0067217168332521,0.0069266726031367
761106-11-N1,1976-11-06T11:09:05.000000,D,379.2168148148148,362.861037037037,24.152141203703703,sunset3,0.0047183022047434,0.0038128864162427,0.004582732427592,0.0042772853482419,0.004269491323076,0.0043713070161927,0.0042243013973588,0.0045261066601924
761106-11-M2,1976-11-06T11:49:13.333333,B,378.9666419753482,362.7387407407556,24.18001543209491,sunset3,0.0034595435099149,0.0024582619983803,0.0032009205390417,0.0034121805307888,0.0031099953463613,0.0030395753491123,0.0030237876894036,0.0033575481932484
761106-12-N1,1976-11-06T12:24:31.000000,D,378.7356592592593,362.6328296296296,24.20452546296296,sunset3,0.0035444973588261,0.0037172813682607,0.0041110518010572,0.0042575388036785,0.0038397725102551,0.0037909435093813,0.0040286239909988,0.0039710293211872
761106-12-M1,1976-11-06T12:41:49.036586,A,378.6198036133037,362.5784872628444,24.216539775300923,sunset3,0.0096535504566557,0.0084873385866569,0.0096675181455378,0.0113818429252205,0.0098409106561777,0.0092694690629501,0.0098455665524717,0.0102343038424713
761106-12-M2,1976-11-06T12:50:28.945504,A,378.5658871329185,362.5505069330963,24.22255723962963,sunset3,0.0055947872736687,0.0076175216535859,0.006526876482937,0.0057376712318792,0.0063166600530446,0.0065797284700638,0.006627356456134,0.0059531116628283
761106-16-M1,1976-11-06T16:45:54.996767,A,376.9468151979852,361.75340759899257,24.38605320332176,sunset3,0.0080068762329236,0.0046275180628559,0.0067360465541609,0.0072382317340364,0.0066242086766053,0.0064568136166467,0.0062005987836844,0.0073270515070403
761106-18-M1,1976-11-06T18:02:16.303886,A,376.393845465363,361.4699034158519,24.43907759127315,sunset3,0.0144209097626144,0.008460882174969,0.0110277583908894,0.0112081246909205,0.0113633055428346,0.0113031834428242,0.0102322550855929,0.0122189309481414
761106-18-M2,1976-11-06T18:33:33.666667,B,376.1615111110667,361.35067160491855,24.460806327164352,sunset3,0.0044262468497147,0.0047968343388483,0.005148196295324,0.005541193112347,0.0049214247669699,0.0047904258279623,0.0051620745821731,0.0050385454191285
761106-18-M3,1976-11-06T18:39:16.333333,B,376.120730864237,361.32545679014817,24.464772376539354,sunset3,0.0035359610789761,0.0025961534461011,0.0032352815323489,0.0028830433272498,0.0030050526174423,0.0031224653524753,0.0029048261018999,0.0032180953128582
761106-18-M4,1976-11-06T18:55:16.113778,A,376.0069791077926,361.2634895538963,24.47588094650463,sunset3,0.0108013120139813,0.0141687986925896,0.0152948784921004,0.0129335539726453,0.012634554893072,0.0134216630662237,0.0141324103857784,0.0130099148262423
761106-19-M1,1976-11-06T19:11:43.000000,B,375.8800148148149,361.2012592592593,24.48730324074074,sunset3,0.004182892793212,0.004266112395033,0.0043156566188623,0.003851866550418,0.0041002905795543,0.0042548872690357,0.0041445451881044,0.0041168053208307
761106-19-M2,1976-11-06T19:38:44.216820,A,375.6778705991112,361.0911691244444,24.50606732430556,sunset3,0.015558849610236,0.0060960805041086,0.0087048816315906,0.011347339974787,0.0110007566963772,0.010119937248645,0.0087161007034954,0.0118703570722045
