,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4888,770124-18-M1,761226-15-M1,1977-01-24 18:40:04.943577,AA,repeating,90.17091904946666,213.24688638120003,14.660647495104167,0.0161719438321421,213.24688638120003,8.02712675,66.22589893280585,0.4401678358376498,80.93400507418067,0.1116253963611026
4889,770124-19-M1,761028-01-M1,1977-01-24 19:25:27.432628,AA,repeating,108.22057990554073,213.42577178915553,14.692157785046296,0.007728531051680475,213.42577178915553,2.31428675,348.5588884485321,0.3203632597979628,351.0931033444072,0.1662456334896175
4890,770125-00-M1,770121-13-M1,1977-01-25 00:43:58.109876,AA,repeating,181.31604815602967,216.44716352983704,14.91334617912037,0.03140753970540122,216.44716352983704,6.92049425,72.60014381280223,1.5738083310701685,63.344101360763375,0.9543993631070312
4891,770125-04-M1,770223-18-M1,1977-01-25 04:14:34.625000,AA,repeating,205.60198148148146,219.36694259259258,15.059602141203705,0.00396954617089195,219.36694259259258,31.062076,183.91111449371883,1.2757013666124473,183.4922420473802,0.0420941601475857
4892,770125-04-M2,770223-19-M1,1977-01-25 04:42:02.575000,AA,repeating,208.23330074074073,219.78198185185187,15.078675636574076,0.006097227846358375,219.78198185185187,13.552551999999999,106.97855244376368,0.0131267363011088,86.86647739163044,0.5301382149996422
4893,770125-04-M3,770125-04-M3,1977-01-25 04:44:21.682848,AA,repeating,208.44762986951108,219.81701642097778,15.080285681111109,0.022640383024619903,219.81701642097778,5.89779,104.04232210645591,0.3141944542412171,45.54941555119273,0.3230214142408324
4894,770125-04-M4,770125-04-M4,1977-01-25 04:47:56.936810,BB,isolated,208.77928041837038,219.87122852992593,15.082777046412039,0.0040586751784374995,219.87122852992593,12.189456666666667,345.643775198343,0.0038097927358392,193.85827704472288,104.99780063846262
4895,770125-04-M5,770325-09-M1,1977-01-25 04:50:15.050000,AA,repeating,208.992077037037,219.9060125925926,15.084375578703703,0.007971992528301575,219.9060125925926,6.3458345000000005,104.3263455005172,0.0084736424043219,87.75404759249018,0.0775134430034875
4896,770125-04-M6,761226-15-M1,1977-01-25 04:52:11.369013,AA,repeating,209.17129447928892,219.93530775142222,15.085721863576389,0.015220377288543124,219.93530775142222,6.601786749999999,101.74935274592112,0.0044468349074787,85.09035990311659,0.179042265696623
4897,770125-04-M7,761226-15-M1,1977-01-25 04:55:08.933528,AA,repeating,209.44487536165926,219.98238227413333,15.087777008425926,0.03194676297404195,219.98238227413333,5.34821525,105.03434509024044,0.47968971444358,74.20187735927183,1.0474614178174706
