evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761029-15-M2,761227-18-M6,1976-10-29 15:36:19.679433,AA,repeating,294.7002041504445,252.90499713173332,16.337727771215278,0.0063923332331062,252.90499713173332,5.300851000000001,92.7186605571091,0.0073931248182272,87.66531919617599,1.9679236452201057
761029-15-M3,761029-15-M3,1976-10-29 15:42:22.287713,AA,repeating,294.88822325859263,253.03392452017775,16.341924626307872,0.0044126170985555,253.03392452017775,16.279763,179.24943192271456,0.3954143569950822,109.79636081116422,0.81728324528015
761029-15-M4,761227-18-M6,1976-10-29 15:44:53.633333,AA,repeating,294.9666987652593,253.08773629617772,16.343676311724536,0.0059826709403069,253.08773629617772,3.2718545,87.39095149057057,1.3640788067417473,74.57396073783404,0.27716396319592
761029-15-M6,761227-18-M6,1976-10-29 15:56:56.695911,AA,repeating,295.34162010200004,253.35544293,16.352045091562502,0.0059791832465339,253.35544293,7.10340225,77.63655528680408,2.781543803475138,85.03373526175822,2.733779231779598
761029-16-M1,761227-18-M6,1976-10-29 16:05:12.208333,AA,repeating,295.598552468963,253.53896604925924,16.35778018903935,0.0053134214047484,253.53896604925924,5.26190575,89.9943108891834,0.4967066091879759,37.69493846087188,3.585238802259693
761029-16-M4,770126-11-M4,1976-10-29 16:50:34.816667,AA,repeating,296.98198172856297,254.52904592604443,16.389291859571756,0.0058743220274079,254.52904592604443,4.77347025,75.83206341633388,3.004811154831636,96.2052464433454,0.1057378401733438
761029-16-M5,770225-00-M6,1976-10-29 16:56:31.553189,AA,repeating,297.1616712359408,254.6594641440741,16.393420754502316,0.0360301288618616,254.6594641440741,9.3791675,82.45205440140167,0.0146731954399978,86.41084269566889,0.3942262588969484
761029-17-M1,761227-18-M6,1976-10-29 17:04:50.408899,AA,repeating,297.4129467046815,254.84422551814816,16.39919454744213,0.0062384636971535,254.84422551814816,6.897279750000001,69.97679452294402,0.950540074280838,80.76856875559322,0.5243888074884454
761029-17-M3,770126-11-M4,1976-10-29 17:15:39.885203,AA,repeating,297.7394994325778,255.08418140551112,16.40671163429398,0.0068302839777875,255.08418140551112,3.697535250000001,76.63145766781007,0.7335640096066453,85.44923987982355,0.7546549788059786
761029-17-M4,770126-11-M4,1976-10-29 17:27:23.400000,AA,repeating,298.08445333333333,255.33533333333327,16.414854166666665,0.0051373813036095,255.33533333333327,9.22457575,92.5340901695622,0.1081840638058851,76.7939046103258,0.907021510249509
761029-17-M5,770126-11-M4,1976-10-29 17:39:37.883333,AA,repeating,298.45252074057777,255.6073641974074,16.423355131168982,0.0052739210630361,255.6073641974074,4.7841845,91.09673245985336,0.0665663142494505,89.34493670279969,0.3338858914810704
761029-18-M3,770126-11-M4,1976-10-29 18:33:58.775000,AA,repeating,300.05653037037035,256.8048977777778,16.46109693287037,0.0051155640031197,256.8048977777778,14.01071525,86.5415766129249,0.1661830324632987,72.27843168850607,0.2462518837103441
761029-19-M1,770225-00-M6,1976-10-29 19:13:45.427194,AA,repeating,301.20354218373336,257.6734852245333,16.48872022215278,0.0375056844292822,257.6734852245333,8.5067185,85.77902177865039,0.0201352769624184,64.58469426358096,0.9850078167984408
761029-22-M1,770225-00-M6,1976-10-29 22:51:30.768509,AA,repeating,307.24367489288886,262.4480624107408,16.639939450335646,0.0276511117859132,262.4480624107408,9.8886915,88.56684838391718,0.0980410198029419,100.27567814855738,1.091129828582246
761030-06-M1,760930-08-M1,1976-10-30 06:36:15.041557,AA,repeating,318.80779378491854,272.49334810915553,16.962674092094908,0.0167463584764919,272.49334810915553,9.73478,95.47145298722587,0.0639834330582451,84.58685306271593,0.2403899444999035
761030-08-M1,761030-08-M1,1976-10-30 08:54:21.631898,AA,repeating,321.9446784807407,275.4296913415112,17.058583702523148,0.0082638621119781,275.4296913415112,1.84872525,175.32217172279567,12.532906393905648,96.02794639964254,1.4954991081128173
761031-01-M1,770127-18-M1,1976-10-31 01:30:32.100000,BB,repeating,341.3090355555556,295.49998666666664,17.750371527777776,0.0068627698904993,295.49998666666664,10.715760666666668,209.00935284968543,47.63338098868719,247.1737068272978,7.376581632277642
761031-02-M1,761031-02-M1,1976-10-31 02:19:52.626350,AA,repeating,342.13803369333334,296.4310393088889,17.784636879050925,0.0056499659314047,296.4310393088889,9.79940575,145.09575258958208,3.820499885785656,81.87996531902847,0.1525993149220918
761031-04-N1,761031-04-N1,1976-10-31 04:52:58.525000,AA,repeating,344.64760666666666,299.29887444444444,17.89095515046296,0.0054229691781568,299.29887444444444,49.62678675,354.34356908717825,21.66359030342712,165.99350365921353,8.896499807472477
761031-15-M1,760902-17-M1,1976-10-31 15:32:54.732291,AA,repeating,354.1480846912,310.5858505708,18.335355697812503,0.0110721938854924,310.5858505708,22.18937175,134.07567552255787,5.160504815583966,147.0034463377177,0.2476869639045372
