evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,mean_amplitude,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
760906-22-M1,760906-22-M1,2,1976-09-06 22:09:36.433673,1.0,0.0,3,35,A,AA,isolated,1,28.450341,1976-09-06 22:09:36.433673,383.53625381709634,359.6518730914518,22.64208835269676,sunset1,183.90000012974545,0.0039673190692224,0.0007526402004699,61.881449752426086,2.528750892616678,146.64328918333646,63.13767481758066
760906-22-M1,760906-22-M1,3,1976-09-06 22:09:31.933673,1.0,0.0,3,35,A,AA,isolated,1,36.57279,1976-09-06 22:09:31.933673,383.5363871504296,359.65180642478515,22.642036269363427,sunset1,195.9000001297448,0.0048907382150878,0.000812270916819,61.881449752426086,2.528750892616678,146.64328918333646,63.13767481758066
760906-22-M1,760906-22-M1,4,1976-09-06 22:09:35.233673,1.0,0.0,3,35,A,AA,isolated,1,32.039797,1976-09-06 22:09:35.233673,383.5362893726519,359.65185531367405,22.64207446380787,sunset1,154.00000012974715,0.0042075537980369,0.0008834876540614,61.881449752426086,2.528750892616678,146.64328918333646,63.13767481758066
760905-17-M1,760905-17-M1,1,1976-09-05 17:18:42.466667,1.0,0.0,3,35,B,AA,isolated,1,9.978912,1976-09-05 17:18:42.466667,383.2165916049481,353.86977481484445,21.44007484568287,sunrise1,111.10000012974956,0.0031720312748182,0.0006358938571452,224.65322600712267,0.5028755697131122,39.95895737069945,2.955738527249875
760905-17-M1,760905-17-M1,2,1976-09-05 17:18:45.066667,1.0,0.0,3,35,B,AA,isolated,1,29.504763,1976-09-05 17:18:45.066667,383.2166686419852,353.8700059259556,21.440104938275464,sunrise1,112.00000012974952,0.0029982497514775,0.0005580130967199,224.65322600712267,0.5028755697131122,39.95895737069945,2.955738527249875
760905-17-M1,760905-17-M1,3,1976-09-05 17:18:44.066667,1.0,0.0,3,35,B,AA,isolated,1,49.960546,1976-09-05 17:18:44.066667,383.21663901235553,353.86991703706667,21.44009336420139,sunrise1,99.80000012975022,0.0033830704235779,0.0006945418704694,224.65322600712267,0.5028755697131122,39.95895737069945,2.955738527249875
760905-17-M1,760905-17-M1,4,1976-09-05 17:18:45.766667,1.0,0.0,3,35,B,AA,isolated,1,33.379593,1976-09-05 17:18:45.766667,383.2166893827259,353.8700681481778,21.440113040127315,sunrise1,58.90000012975218,0.0048756871172869,0.0008764417555114,224.65322600712267,0.5028755697131122,39.95895737069945,2.955738527249875
760908-05-M1,760908-05-M1,1,1976-09-08 05:06:05.600000,1.0,0.0,3,35,C,AA,isolated,1,31.675511,1976-09-08 05:06:05.600000,376.74750222222224,358.84375111111115,23.93131481481481,sunset1,230.2000001297428,0.0045780422937059,0.0008332839792528,138.56567689361952,18.627145258695183,98.7253928829018,0.0585541669985741
760908-05-M1,760908-05-M1,2,1976-09-08 05:06:12.700000,1.0,0.0,3,35,C,AA,isolated,1,29.652042,1976-09-08 05:06:12.700000,376.7468711111111,358.8434355555556,23.93139699074074,sunset1,129.10000012974857,0.0031205971922447,0.0007099818109853,138.56567689361952,18.627145258695183,98.7253928829018,0.0585541669985741
760908-05-M1,760908-05-M1,3,1976-09-08 05:06:09.900000,1.0,0.0,3,35,C,AA,isolated,1,45.683334,1976-09-08 05:06:09.900000,376.74712,358.84356,23.93136458333333,sunset1,225.70000012974307,0.0042324031774344,0.0008389213061717,138.56567689361952,18.627145258695183,98.7253928829018,0.0585541669985741
760908-05-M1,760908-05-M1,4,1976-09-08 05:06:07.000000,1.0,0.0,3,35,C,AA,isolated,1,25.403062,1976-09-08 05:06:07.000000,376.7473777777778,358.8436888888889,23.93133101851852,sunset1,208.90000012974403,0.0035325706171211,0.0007176407431983,138.56567689361952,18.627145258695183,98.7253928829018,0.0585541669985741
760905-23-N1,760905-23-N1,1,1976-09-05 23:11:04.300000,1.0,0.0,3,35,D,AA,isolated,1,50.657484,1976-09-05 23:11:04.300000,383.7930162962963,355.58254074074074,21.684771990740742,sunrise1,231.5000001297428,0.0024153516297932,0.0005240986479792,257.20816318304475,103.54115941818137,211.2079199080432,0.0138552588243998
760905-23-N1,760905-23-N1,2,1976-09-05 23:11:02.100000,1.0,0.0,3,35,D,AA,isolated,1,76.04626,1976-09-05 23:11:02.100000,383.7929511111111,355.5823777777778,21.68474652777778,sunrise1,169.1000001297463,0.002508100586449,0.0005022559596042,257.20816318304475,103.54115941818137,211.2079199080432,0.0138552588243998
760905-23-N1,760905-23-N1,3,1976-09-05 23:11:09.800000,1.0,0.0,3,35,D,AA,isolated,1,47.614967,1976-09-05 23:11:09.800000,383.79317925925926,355.58294814814815,21.684835648148148,sunrise1,144.5000001297477,0.0027505201677974,0.0005832530933247,257.20816318304475,103.54115941818137,211.2079199080432,0.0138552588243998
760905-23-N1,760905-23-N1,4,1976-09-05 23:11:01.300000,1.0,0.0,3,35,D,AA,isolated,1,67.135375,1976-09-05 23:11:01.300000,383.7929274074074,355.58231851851855,21.68473726851852,sunrise1,170.9000001297462,0.0030300197111069,0.000549055712942,257.20816318304475,103.54115941818137,211.2079199080432,0.0138552588243998
760906-09-M1,760906-09-M1,1,1976-09-06 09:10:40.533333,1.0,0.0,3,35,B,AA,isolated,1,18.449661,1976-09-06 09:10:40.533333,384.17,357.8484681481333,22.101163580243057,sunrise1,142.3000001297478,0.0050654927499742,0.0008148475280615,126.67036202285972,0.89597319756323,334.0581494502571,1.4186561390988075
760906-09-M1,760906-09-M1,2,1976-09-06 09:10:39.933333,1.0,0.0,3,35,B,AA,isolated,1,47.893198,1976-09-06 09:10:39.933333,384.17,357.8484414814667,22.10115663579861,sunrise1,128.4000001297486,0.0041913176721359,0.0008593755959525,126.67036202285972,0.89597319756323,334.0581494502571,1.4186561390988075
760906-09-M1,760906-09-M1,3,1976-09-06 09:10:38.733333,1.0,0.0,3,35,B,AA,isolated,1,49.288777,1976-09-06 09:10:38.733333,384.17,357.8483881481334,22.101142746909723,sunrise1,149.4000001297474,0.0053401351302823,0.0009344432334545,126.67036202285972,0.89597319756323,334.0581494502571,1.4186561390988075
760906-09-M1,760906-09-M1,4,1976-09-06 09:10:41.933333,1.0,0.0,3,35,B,AA,isolated,1,32.77245,1976-09-06 09:10:41.933333,384.17,357.8485303703556,22.10117978394676,sunrise1,111.30000012974956,0.0040995994486596,0.0009251268582964,126.67036202285972,0.89597319756323,334.0581494502571,1.4186561390988075
760906-03-M3,760906-03-M3,1,1976-09-06 03:45:24.700000,1.0,0.0,3,35,C,AA,isolated,1,47.082314,1976-09-06 03:45:24.700000,384.0603659259259,356.7214637037037,21.87528587962963,sunrise1,126.6000001297487,0.0077567149318846,0.001570074785154,215.8825234153716,0.8191554597134126,230.61040041487544,0.0112687692393045
760906-03-M3,760906-03-M3,2,1976-09-06 03:45:10.700000,1.0,0.0,3,35,C,AA,isolated,1,59.849321,1976-09-06 03:45:10.700000,384.0601585185185,356.7206340740741,21.8751238425926,sunrise1,244.700000129742,0.0052985158916216,0.0011993022169214,215.8825234153716,0.8191554597134126,230.61040041487544,0.0112687692393045
760906-03-M3,760906-03-M3,3,1976-09-06 03:45:06.300000,1.0,0.0,3,35,C,AA,isolated,1,47.361566,1976-09-06 03:45:06.300000,384.0600933333333,356.7203733333334,21.875072916666667,sunrise1,254.20000012974145,0.0080057140413996,0.0013542009148866,215.8825234153716,0.8191554597134126,230.61040041487544,0.0112687692393045
760906-03-M3,760906-03-M3,4,1976-09-06 03:45:10.500000,1.0,0.0,3,35,C,AA,isolated,1,45.755103,1976-09-06 03:45:10.500000,384.0601555555556,356.72062222222223,21.87512152777778,sunrise1,177.6000001297458,0.0065973495950327,0.0012628387193304,215.8825234153716,0.8191554597134126,230.61040041487544,0.0112687692393045
760907-17-M1,760907-17-M1,1,1976-09-07 17:13:21.425317,1.0,0.0,3,35,A,AA,isolated,1,16.729253,1976-09-07 17:13:21.425317,380.2558414626963,359.9814603656741,23.43635908931713,sunset1,80.30000012975133,0.0037019393221425,0.0008299008576616,118.10229623533382,1.5321409774228418,164.1702224783705,0.9526357989258228
760907-17-M1,760907-17-M1,2,1976-09-07 17:13:21.825317,1.0,0.0,3,35,A,AA,isolated,1,16.967008,1976-09-07 17:13:21.825317,380.2558177589926,359.9814544397482,23.43636371894676,sunset1,87.9000001297509,0.0032651828580063,0.000678417383286,118.10229623533382,1.5321409774228418,164.1702224783705,0.9526357989258228
760907-17-M1,760907-17-M1,3,1976-09-07 17:13:21.025317,1.0,0.0,3,35,A,AA,isolated,1,5.955783,1976-09-07 17:13:21.025317,380.2558651664,359.98146629160004,23.4363544596875,sunset1,86.100000129751,0.0035737621623593,0.0007883378688837,118.10229623533382,1.5321409774228418,164.1702224783705,0.9526357989258228
760907-17-M1,760907-17-M1,4,1976-09-07 17:13:18.325317,1.0,0.0,3,35,A,AA,isolated,1,17.533334,1976-09-07 17:13:18.325317,380.2560251664,359.9815062916,23.4363232096875,sunset1,115.30000012974934,0.0048145868721295,0.0009259843223981,118.10229623533382,1.5321409774228418,164.1702224783705,0.9526357989258228
760907-06-M1,760907-06-M1,1,1976-09-07 06:02:29.128637,1.0,0.0,3,35,A,AA,isolated,1,56.97041,1976-09-07 06:02:29.128637,382.52337206057774,360.11220931314074,22.970476025891205,sunset1,265.30000012974347,0.007548191203671,0.0013872157977177,153.2681724343423,2.3471818346004074,69.42977814954008,5.7228373699867365
760907-06-M1,760907-06-M1,2,1976-09-07 06:02:35.928637,1.0,0.0,3,35,A,AA,isolated,1,52.015648,1976-09-07 06:02:35.928637,382.5230698383555,360.1123100538815,22.97055472959491,sunset1,241.0000001297422,0.006857615921146,0.0013187570379845,153.2681724343423,2.3471818346004074,69.42977814954008,5.7228373699867365
760907-06-M1,760907-06-M1,3,1976-09-07 06:02:29.528637,1.0,0.0,3,35,A,AA,isolated,1,50.975172,1976-09-07 06:02:29.528637,382.5233542828,360.1122152390667,22.97048065552083,sunset1,317.7000001297554,0.0081568694768318,0.0013376739904685,153.2681724343423,2.3471818346004074,69.42977814954008,5.7228373699867365
760907-06-M1,760907-06-M1,4,1976-09-07 06:02:32.828637,1.0,0.0,3,35,A,AA,isolated,1,52.649661,1976-09-07 06:02:32.828637,382.5232076161333,360.11226412795554,22.97051884996528,sunset1,449.50000012978535,0.0061320087816819,0.001283778895838,153.2681724343423,2.3471818346004074,69.42977814954008,5.7228373699867365
760908-09-M2,760908-09-M2,1,1976-09-08 09:22:40.033333,1.0,0.0,3,35,B,AA,isolated,1,51.791498,1976-09-08 09:22:40.033333,375.1989595062074,358.17940543211853,24.10949112653936,sunset1,215.50000012974365,0.0052173359901809,0.0012925279055237,46.0591277556173,0.4249462443760521,264.66623887659773,3.216377127533781
760908-09-M2,760908-09-M2,2,1976-09-08 09:22:22.833333,1.0,0.0,3,35,B,AA,isolated,1,62.282314,1976-09-08 09:22:22.833333,375.2007432099111,358.18031851853334,24.10929205246528,sunset1,319.0000001297557,0.0054035160627765,0.000911154825935,46.0591277556173,0.4249462443760521,264.66623887659773,3.216377127533781
760908-09-M2,760908-09-M2,3,1976-09-08 09:22:29.433333,1.0,0.0,3,35,B,AA,isolated,1,32.952722,1976-09-08 09:22:29.433333,375.2000587654667,358.1800251852,24.109368441354167,sunset1,277.7000001297463,0.0059108034893479,0.0010222333978078,46.0591277556173,0.4249462443760521,264.66623887659773,3.216377127533781
760908-09-M2,760908-09-M2,4,1976-09-08 09:22:31.533333,1.0,0.0,3,35,B,AA,isolated,1,39.32211,1976-09-08 09:22:31.533333,375.1998409876889,358.17990913582224,24.109392746909723,sunset1,265.0000001297434,0.0053269923753658,0.0009707167845184,46.0591277556173,0.4249462443760521,264.66623887659773,3.216377127533781
760908-12-M2,760908-12-M2,1,1976-09-08 12:02:09.833333,1.0,0.0,3,35,B,AA,isolated,1,1.692178,1976-09-08 12:02:09.833333,374.1646123457185,357.69422962964444,24.220252700613425,sunset1,70.50000012975188,0.0044116813930903,0.0010335345060522,162.55611602711403,5.600167035525483,271.00291708108625,0.2345763996975741
760908-12-M2,760908-12-M2,2,1976-09-08 12:02:07.533333,1.0,0.0,3,35,B,AA,isolated,1,31.135035,1976-09-08 12:02:07.533333,374.1648849383111,357.69433185186665,24.22022608024305,sunset1,82.80000012975118,0.0071826793094832,0.0013604049269396,162.55611602711403,5.600167035525483,271.00291708108625,0.2345763996975741
760908-12-M2,760908-12-M2,3,1976-09-08 12:02:09.533333,1.0,0.0,3,35,B,AA,isolated,1,8.718368,1976-09-08 12:02:09.533333,374.16464790127407,357.6942429629778,24.220249228391204,sunset1,58.30000012975217,0.0057133341703798,0.0012797180901217,162.55611602711403,5.600167035525483,271.00291708108625,0.2345763996975741
760908-12-M2,760908-12-M2,4,1976-09-08 12:02:09.133333,1.0,0.0,3,35,B,AA,isolated,1,26.167688,1976-09-08 12:02:09.133333,374.1646953086815,357.6942607407556,24.22024459876157,sunset1,67.70000012975204,0.0051948993287119,0.0010359994264704,162.55611602711403,5.600167035525483,271.00291708108625,0.2345763996975741
760908-00-M1,760908-00-M1,1,1976-09-08 00:06:45.168319,1.0,0.0,3,35,A,AA,isolated,1,41.484695,1976-09-08 00:06:45.168319,378.3599875319259,359.4479950127704,23.72343944813657,sunset1,209.400000129744,0.0049031940885825,0.0009152083886522,123.88087108500316,0.8515354041355477,241.53477206048257,1.0493119695134934
760908-00-M1,760908-00-M1,2,1976-09-08 00:06:43.968319,1.0,0.0,3,35,A,AA,isolated,1,66.485716,1976-09-08 00:06:43.968319,378.3600764208148,359.4480305683259,23.723425559247683,sunset1,138.800000129748,0.0060886442945458,0.0009503604169821,123.88087108500316,0.8515354041355477,241.53477206048257,1.0493119695134934
760908-00-M1,760908-00-M1,3,1976-09-08 00:06:44.068319,1.0,0.0,3,35,A,AA,isolated,1,66.94694,1976-09-08 00:06:44.068319,378.3600690134074,359.44802760536294,23.72342671665509,sunset1,200.20000012974447,0.0055886706126548,0.0009515105096075,123.88087108500316,0.8515354041355477,241.53477206048257,1.0493119695134934
760908-00-M1,760908-00-M1,4,1976-09-08 00:06:44.368319,1.0,0.0,3,35,A,AA,isolated,1,66.060206,1976-09-08 00:06:44.368319,378.36004679118514,359.44801871647405,23.723430188877312,sunset1,156.30000012974702,0.0118369129126157,0.0012101654983766,123.88087108500316,0.8515354041355477,241.53477206048257,1.0493119695134934
760906-22-M3,760906-22-M3,1,1976-09-06 22:46:35.266667,1.0,0.0,3,35,B,AA,isolated,1,20.286055,1976-09-06 22:46:35.266667,383.4705106172741,359.6994893827259,22.66776929012732,sunset1,484.2000001297933,0.0037201848764688,0.000741195642416,25.3346659151904,1.7098767735075813,323.4131712708852,0.2082534971844177
760906-22-M3,760906-22-M3,2,1976-09-06 22:46:32.766667,1.0,0.0,3,35,B,AA,isolated,1,32.462926,1976-09-06 22:46:32.766667,383.47058469134817,359.69941530865185,22.66774035494213,sunset1,367.9000001297668,0.0044840302512132,0.0007422412930928,25.3346659151904,1.7098767735075813,323.4131712708852,0.2082534971844177
760906-22-M3,760906-22-M3,3,1976-09-06 22:46:34.566667,1.0,0.0,3,35,B,AA,isolated,1,22.686736,1976-09-06 22:46:34.566667,383.4705313580148,359.6994686419852,22.667761188275463,sunset1,387.3000001297712,0.0044189936145515,0.000867550156817,25.3346659151904,1.7098767735075813,323.4131712708852,0.2082534971844177
760906-22-M3,760906-22-M3,4,1976-09-06 22:46:38.666667,1.0,0.0,3,35,B,AA,isolated,1,41.17177,1976-09-06 22:46:38.666667,383.4704098765333,359.69959012346663,22.667808641979168,sunset1,154.10000012974714,0.0044597434485019,0.000870982184134,25.3346659151904,1.7098767735075813,323.4131712708852,0.2082534971844177
760908-01-M1,760908-01-M1,1,1976-09-08 01:33:11.126667,1.0,0.0,3,35,A,AA,isolated,1,36.1966,1976-09-08 01:33:11.126667,377.91301096293336,359.2915054814667,23.783462114201388,sunset1,123.60000012974886,0.0065447653733346,0.0012012944600075,30.634106384539503,1.9891227209602784,52.003397808597,0.032569227893124
760908-01-M1,760908-01-M1,2,1976-09-08 01:33:14.626667,1.0,0.0,3,35,A,AA,isolated,1,42.985716,1976-09-08 01:33:14.626667,377.9126998518223,359.2913499259111,23.783502623460645,sunset1,129.90000012974852,0.0055095113685026,0.0012905908401387,30.634106384539503,1.9891227209602784,52.003397808597,0.032569227893124
760908-01-M1,760908-01-M1,3,1976-09-08 01:33:20.126667,1.0,0.0,3,35,A,AA,isolated,1,15.070749,1976-09-08 01:33:20.126667,377.9122109629333,359.2911054814667,23.78356628086805,sunset1,86.100000129751,0.0058406030997642,0.00140627824575,30.634106384539503,1.9891227209602784,52.003397808597,0.032569227893124
760908-01-M1,760908-01-M1,4,1976-09-08 01:33:14.626667,1.0,0.0,3,35,A,AA,isolated,1,34.414287,1976-09-08 01:33:14.626667,377.9126998518223,359.2913499259111,23.783502623460645,sunset1,123.70000012974886,0.0065099628619041,0.0013680978595132,30.634106384539503,1.9891227209602784,52.003397808597,0.032569227893124
760908-18-M2,760908-18-M2,1,1976-09-08 18:39:30.310574,1.0,0.0,3,35,A,AA,isolated,1,38.914967,1976-09-08 18:39:30.310574,371.3039585901333,356.2795371511704,24.49618415016204,sunset1,600.0,0.0043619454413225,0.0008456506613168,255.4810620232788,2.98097221044083,74.99223223543507,0.0795952961328337
760908-18-M2,760908-18-M2,2,1976-09-08 18:39:35.810574,1.0,0.0,3,35,A,AA,isolated,1,19.962586,1976-09-08 18:39:35.810574,371.3032252568,356.27921122524447,24.496247807569443,sunset1,312.80000012975427,0.0041671102363267,0.0009164081772202,255.4810620232788,2.98097221044083,74.99223223543507,0.0795952961328337
760908-18-M2,760908-18-M2,3,1976-09-08 18:39:39.910574,1.0,0.0,3,35,A,AA,isolated,1,42.801362,1976-09-08 18:39:39.910574,371.3026785901333,356.27896826228147,24.496295261273147,sunset1,211.80000012974384,0.0058420818998165,0.0011841159534226,255.4810620232788,2.98097221044083,74.99223223543507,0.0795952961328337
760908-18-M2,760908-18-M2,4,1976-09-08 18:39:33.510574,1.0,0.0,3,35,A,AA,isolated,1,20.910545,1976-09-08 18:39:33.510574,371.30353192346666,356.2793475215407,24.496221187199072,sunset1,600.0,0.0055353529037054,0.0008399076181465,255.4810620232788,2.98097221044083,74.99223223543507,0.0795952961328337
760907-04-M1,760907-04-M1,1,1976-09-07 04:17:08.965086,1.0,0.0,3,35,A,AA,isolated,1,2.528572,1976-09-07 04:17:08.965086,382.7842682184,360.04857726053336,22.897325984791667,sunset1,85.900000129751,0.005790756047399,0.0014411322585329,84.35015441707704,0.3844148484916201,107.51997203540871,0.0431396011776555
760907-04-M1,760907-04-M1,2,1976-09-07 04:17:10.965086,1.0,0.0,3,35,A,AA,isolated,1,9.839797,1976-09-07 04:17:10.965086,382.7841793295111,360.048606890163,22.897349132939816,sunset1,100.1000001297502,0.0023988737700831,0.000599072406754,84.35015441707704,0.3844148484916201,107.51997203540871,0.0431396011776555
760907-04-M1,760907-04-M1,3,1976-09-07 04:17:09.665086,1.0,0.0,3,35,A,AA,isolated,1,6.301361,1976-09-07 04:17:09.665086,382.7842371072889,360.04858763090374,22.89733408664352,sunset1,193.7000001297449,0.0045466739167104,0.0010069487423722,84.35015441707704,0.3844148484916201,107.51997203540871,0.0431396011776555
760907-04-M1,760907-04-M1,4,1976-09-07 04:17:09.065086,1.0,0.0,3,35,A,AA,isolated,1,7.666668,1976-09-07 04:17:09.065086,382.7842637739556,360.04857874201485,22.897327142199075,sunset1,84.90000012975106,0.0052153024295423,0.0010186871728405,84.35015441707704,0.3844148484916201,107.51997203540871,0.0431396011776555
760907-00-M2,760907-00-M2,1,1976-09-07 00:05:30.900000,1.0,0.0,3,35,C,AA,isolated,1,19.384014,1976-09-07 00:05:30.900000,383.3301955555555,359.8049022222222,22.72257986111111,sunset1,287.60000012974854,0.0041987029493664,0.0008234774663635,240.63070466578105,0.4316841013186589,124.167996318958,0.0902970341670083
760907-00-M2,760907-00-M2,2,1976-09-07 00:05:33.300000,1.0,0.0,3,35,C,AA,isolated,1,59.092859,1976-09-07 00:05:33.300000,383.3301244444445,359.8049377777778,22.72260763888889,sunset1,180.60000012974564,0.0044742334625157,0.0009288172150837,240.63070466578105,0.4316841013186589,124.167996318958,0.0902970341670083
760907-00-M2,760907-00-M2,3,1976-09-07 00:05:29.300000,1.0,0.0,3,35,C,AA,isolated,1,39.232314,1976-09-07 00:05:29.300000,383.3302429629629,359.80487851851854,22.72256134259259,sunset1,357.2000001297644,0.005624897094727,0.0009634889645746,240.63070466578105,0.4316841013186589,124.167996318958,0.0902970341670083
760907-00-M2,760907-00-M2,4,1976-09-07 00:05:30.100000,1.0,0.0,3,35,C,AA,isolated,1,43.228232,1976-09-07 00:05:30.100000,383.33021925925925,359.8048903703704,22.722570601851853,sunset1,231.8000001297428,0.0052942027605781,0.0010242162228981,240.63070466578105,0.4316841013186589,124.167996318958,0.0902970341670083
760907-14-M1,760907-14-M1,1,1976-09-07 14:31:28.333333,1.0,0.0,3,35,B,AA,isolated,1,9.590137,1976-09-07 14:31:28.333333,380.8914320987852,360.1,23.323939043206018,sunset1,147.7000001297475,0.0042585871564567,0.0007601033741227,269.42730787676567,0.8523155419752295,166.7989743667335,0.021006396652347
760907-14-M1,760907-14-M1,2,1976-09-07 14:31:28.533333,1.0,0.0,3,35,B,AA,isolated,1,8.956463,1976-09-07 14:31:28.533333,380.89142024693336,360.1,23.323941358020832,sunset1,104.60000012974994,0.00374840794014,0.0007586312457564,269.42730787676567,0.8523155419752295,166.7989743667335,0.021006396652347
760907-14-M1,760907-14-M1,3,1976-09-07 14:31:30.333333,1.0,0.0,3,35,B,AA,isolated,1,23.355443,1976-09-07 14:31:30.333333,380.8913135802667,360.1,23.32396219135417,sunset1,122.50000012974893,0.004438802291551,0.0008929650195022,269.42730787676567,0.8523155419752295,166.7989743667335,0.021006396652347
760907-14-M1,760907-14-M1,4,1976-09-07 14:31:23.133333,1.0,0.0,3,35,B,AA,isolated,1,68.982314,1976-09-07 14:31:23.133333,380.89174024693335,360.1,23.32387885802084,sunset1,202.5000001297444,0.0048366758278211,0.0008931108675444,269.42730787676567,0.8523155419752295,166.7989743667335,0.021006396652347
760907-09-M1,760907-09-M1,1,1976-09-07 09:16:28.666667,1.0,0.0,3,35,B,AA,isolated,1,28.651362,1976-09-07 09:16:28.666667,381.9660592592445,360.17,23.105192901238425,sunset1,118.60000012974916,0.0039421900229058,0.0007644482225021,161.35744730789554,0.4155483685288262,100.98974477689028,0.0280720722290004
760907-09-M1,760907-09-M1,2,1976-09-07 09:16:32.366667,1.0,0.0,3,35,B,AA,isolated,1,22.544899,1976-09-07 09:16:32.366667,381.9658948148,360.17,23.1052357253125,sunset1,100.60000012975016,0.0030254447788498,0.0005384880284267,161.35744730789554,0.4155483685288262,100.98974477689028,0.0280720722290004
760907-09-M1,760907-09-M1,3,1976-09-07 09:16:31.366667,1.0,0.0,3,35,B,AA,isolated,1,45.305103,1976-09-07 09:16:31.366667,381.96593925924446,360.17,23.105224151238428,sunset1,65.10000012975219,0.0032200582210744,0.0006553342355017,161.35744730789554,0.4155483685288262,100.98974477689028,0.0280720722290004
760907-09-M1,760907-09-M1,4,1976-09-07 09:16:29.266667,1.0,0.0,3,35,B,AA,isolated,1,30.857484,1976-09-07 09:16:29.266667,381.9660325925778,360.17,23.105199845682872,sunset1,92.30000012975064,0.0042478906809317,0.0007783774440963,161.35744730789554,0.4155483685288262,100.98974477689028,0.0280720722290004
760908-17-M3,760908-17-M3,1,1976-09-08 17:53:54.066667,1.0,0.0,3,35,B,AA,isolated,1,68.14592,1976-09-08 17:53:54.066667,371.64879111106666,356.4571061728148,24.464514660497684,sunset1,216.1000001297436,0.0042332860093959,0.0006919042136904,115.64354289298748,0.5905149615363984,62.28479355385687,0.6267285811282576
760908-17-M3,760908-17-M3,2,1976-09-08 17:53:56.666667,1.0,0.0,3,35,B,AA,isolated,1,41.804423,1976-09-08 17:53:56.666667,371.6484444444,356.45691358022225,24.46454475309028,sunset1,218.0000001297435,0.0037960812902038,0.0007136486301591,115.64354289298748,0.5905149615363984,62.28479355385687,0.6267285811282576
760908-17-M3,760908-17-M3,3,1976-09-08 17:53:54.966667,1.0,0.0,3,35,B,AA,isolated,1,70.859865,1976-09-08 17:53:54.966667,371.6486711110667,356.45703950614813,24.46452507716436,sunset1,182.8000001297455,0.0039019142457797,0.0007687137273806,115.64354289298748,0.5905149615363984,62.28479355385687,0.6267285811282576
760908-17-M3,760908-17-M3,4,1976-09-08 17:53:56.066667,1.0,0.0,3,35,B,AA,isolated,1,40.525171,1976-09-08 17:53:56.066667,371.6485244444,356.4569580246667,24.46453780864584,sunset1,185.40000012974537,0.0036122492315932,0.0007445799549573,115.64354289298748,0.5905149615363984,62.28479355385687,0.6267285811282576
760907-23-M1,760907-23-M1,1,1976-09-07 23:09:06.900000,1.0,0.0,3,35,C,AA,isolated,1,4.079593,1976-09-07 23:09:06.900000,378.64615555555554,359.54046222222223,23.683413194444444,sunset1,48.700000129752034,0.0131563622807207,0.0025332295450472,113.22794378820672,0.0910928025430275,80.72579737949134,1.4584154487446317
760907-23-M1,760907-23-M1,2,1976-09-07 23:09:09.300000,1.0,0.0,3,35,C,AA,isolated,1,11.832654,1976-09-07 23:09:09.300000,378.6459777777778,359.5403911111111,23.683440972222225,sunset1,41.30000012975193,0.0040924777306738,0.0010111109792292,113.22794378820672,0.0910928025430275,80.72579737949134,1.4584154487446317
760907-23-M1,760907-23-M1,3,1976-09-07 23:09:07.700000,1.0,0.0,3,35,C,AA,isolated,1,3.560205,1976-09-07 23:09:07.700000,378.6460962962963,359.5404385185185,23.683422453703702,sunset1,51.60000012975208,0.0076634267333912,0.0017867648788054,113.22794378820672,0.0910928025430275,80.72579737949134,1.4584154487446317
760907-23-M1,760907-23-M1,4,1976-09-07 23:09:08.100000,1.0,0.0,3,35,C,AA,isolated,1,3.831974,1976-09-07 23:09:08.100000,378.6460666666667,359.54042666666663,23.68342708333333,sunset1,38.900000129751895,0.0074256470646084,0.0019085972557228,113.22794378820672,0.0910928025430275,80.72579737949134,1.4584154487446317
760908-05-M2,760908-05-M2,1,1976-09-08 05:17:51.800000,1.0,0.0,3,35,C,AA,isolated,1,28.587756,1976-09-08 05:17:51.800000,376.6821837037037,358.8123644444444,23.939488425925926,sunset1,161.50000012974672,0.0032406588020498,0.0006315368040658,5.901040569769132,71.73855415897594,214.4868042009949,0.4288194840491102
760908-05-M2,760908-05-M2,2,1976-09-08 05:17:50.900000,1.0,0.0,3,35,C,AA,isolated,1,21.936736,1976-09-08 05:17:50.900000,376.682277037037,358.81240444444444,23.939478009259258,sunset1,140.6000001297479,0.0035304168878876,0.0006551323591844,5.901040569769132,71.73855415897594,214.4868042009949,0.4288194840491102
760908-05-M2,760908-05-M2,3,1976-09-08 05:17:50.200000,1.0,0.0,3,35,C,AA,isolated,1,27.186055,1976-09-08 05:17:50.200000,376.6823496296296,358.8124355555556,23.939469907407407,sunset1,420.7000001297788,0.0032691970988783,0.0006988356732523,5.901040569769132,71.73855415897594,214.4868042009949,0.4288194840491102
760908-05-M2,760908-05-M2,4,1976-09-08 05:17:50.500000,1.0,0.0,3,35,C,AA,isolated,1,67.659865,1976-09-08 05:17:50.500000,376.6823185185185,358.8124222222222,23.93947337962963,sunset1,439.7000001297831,0.0036762981777556,0.000683715866869,5.901040569769132,71.73855415897594,214.4868042009949,0.4288194840491102
