evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
770125-07-N5,761226-15-M1,3,1977-01-25 07:51:11.025850,0.910648474428987,0.3741496598639456,3,35,D,AA,repeating,362,7.486055,1977-01-25 07:51:11.400000,224.1010222222222,222.85787555555555,15.210027777777777,sunrise6,131.60000012974842,0.0250249409370592,87.89253358574982,0.0415644587233645,95.125166507344,3.0557894437852906
770125-08-M10,761226-15-M1,3,1977-01-25 08:13:05.287075,0.9223253937963876,-0.1870748299319728,3,35,B,AA,repeating,362,8.175511,1977-01-25 08:13:05.100000,225.7387155555556,223.2276577777777,15.22523263888889,sunrise6,177.8000001297458,0.0270056515715382,91.71123616872724,0.0322570216938763,98.5212382135516,1.3826877155662374
770125-08-M2,761226-15-M1,3,1977-01-25 08:05:40.874830,0.9239046735079636,0.4251700680272109,3,35,B,AA,repeating,362,8.120069,1977-01-25 08:05:41.300000,225.193005925926,223.10273629629629,15.220096064814816,sunrise6,132.2000001297484,0.0274434131964969,91.53352930333706,0.0477841503409205,64.96065627542635,1.3687531183792971
770125-08-M3,761226-15-M1,3,1977-01-25 08:20:57.372188,0.9224364924272964,-0.2040816326530612,3,35,A,AA,repeating,362,7.013946,1977-01-25 08:20:57.168106,226.3138931065481,223.3658275869629,15.23069639011574,sunrise6,219.8000001297434,0.0281360048799614,91.7224413058443,0.0285597451097464,106.1487730035578,0.594135745039184
770125-08-M4,761226-15-M1,3,1977-01-25 08:29:04.548169,0.9000218751249618,0.2551020408163265,3,35,A,AA,repeating,362,6.567008,1977-01-25 08:29:04.803271,226.9062795292148,223.5077964762815,15.236340315636577,sunrise6,375.4000001297685,0.0222110157614416,104.85528932094014,0.0058406572846254,71.30624163124247,1.4066288109117555
770125-08-M6,761226-15-M1,3,1977-01-25 08:37:30.253387,0.8968686401765391,0.4421768707482993,3,35,A,AA,repeating,362,7.721429,1977-01-25 08:37:30.695564,227.5208346768,223.65020609303704,15.242195550509258,sunrise6,235.40000012974247,0.0282854386069159,100.81530926213776,0.1317943379033786,99.61922830804416,1.7623272612652472
770125-08-M7,761226-15-M1,3,1977-01-25 08:46:11.002056,0.904859329530004,0.4421768707482993,3,35,A,AA,repeating,362,8.110205,1977-01-25 08:46:11.444233,228.1457330796,223.8045019949629,15.248222734178242,sunrise6,129.70000012974853,0.0292393916994611,103.63766299762632,0.032842960246791,47.04567175913268,0.1287029196306958
770125-08-M9,761226-15-M1,3,1977-01-25 08:57:12.690816,0.9007724741662144,0.4591836734693878,3,35,A,AA,repeating,362,7.392518,1977-01-25 08:57:13.150000,228.93225185185185,224.00056296296296,15.25588136574074,sunrise6,120.10000012974906,0.0261988308660962,100.8175713865635,0.1997069959582757,76.2223237964727,7.425074295053232
770125-09-M2,761226-15-M1,3,1977-01-25 09:09:13.946256,0.932982554028238,0.1020408163265306,3,35,A,AA,repeating,362,7.885375,1977-01-25 09:09:14.048297,229.77844171056296,224.20595433545185,15.264225096030092,sunrise6,207.0000001297441,0.0319162229958195,91.19110475191968,0.0563877227610576,51.75916064040294,0.0957393003822632
770125-09-M3,761226-15-M1,3,1977-01-25 09:20:07.426024,0.9258382053186628,-0.119047619047619,3,35,A,AA,repeating,362,8.780613,1977-01-25 09:20:07.306976,230.5351102833777,224.3977205854815,15.271785960370371,sunrise6,537.2000001298053,0.0297854953480366,91.78667403765694,0.0236225988909512,98.74164587343832,0.8810960606902515
770125-09-M5,761226-15-M1,3,1977-01-25 09:32:38.077220,0.905548979180746,0.4846938775510204,3,35,A,AA,repeating,362,8.065307,1977-01-25 09:32:38.561914,231.40322710062225,224.6203146411852,15.280481040671296,sunrise6,120.70000012974904,0.0261745928106738,91.78741525282166,0.0234413669897919,93.44600585757756,2.376504509274991
770125-09-M8,761226-15-M1,3,1977-01-25 09:46:19.321506,0.918000808769655,0.2551020408163265,3,35,A,AA,repeating,362,8.433334,1977-01-25 09:46:19.576608,232.32959736604445,224.87357825422225,15.289983525555556,sunrise6,225.3000001297431,0.0249328741427046,91.18162090966676,0.0371751459056138,96.65177664700988,1.1224223598891725
770125-10-M1,761226-15-M1,3,1977-01-25 10:19:32.289685,0.9252060619705323,0.4081632653061224,3,35,A,AA,repeating,362,8.1466,1977-01-25 10:19:32.697848,234.5522909741037,225.46483933048887,15.313052058425926,sunrise6,159.40000012974684,0.0274469597390294,91.5637289907722,0.0408724081637625,52.63255929180323,0.2618848062881722
770125-10-M2,761226-15-M1,3,1977-01-25 10:37:36.338885,0.9149120645468596,-0.1785714285714285,3,35,A,AA,repeating,362,8.721089,1977-01-25 10:37:36.160314,235.73332893217776,225.7951586115556,15.32559213326389,sunrise6,230.9000001297428,0.0301233332594919,112.04368746257796,0.0234249672973154,63.17445299133818,1.1939732144818496
770125-11-M1,761226-15-M1,3,1977-01-25 11:02:19.381931,0.9388872338226052,-0.1105442176870748,3,35,A,AA,repeating,362,7.115987,1977-01-25 11:02:19.271387,237.3185561461333,226.2533288759556,15.342757770682873,sunrise6,262.0000001297427,0.0346573741474091,79.82320486749245,0.4541965465845726,40.45619932015163,2.3049734045626407
770223-19-M10,761226-15-M1,3,1977-02-23 19:47:34.843067,0.9679293038117122,0.4336734693877551,3,35,A,AA,repeating,362,6.57381,1977-02-23 19:47:35.276740,210.93900667762964,220.31140713066665,15.121588851157409,sunrise7,175.20000012974594,0.0282165990591421,89.01695112928623,0.0624520469825924,59.25294996518771,0.8342759167694177
770223-19-M11,761226-15-M1,3,1977-02-23 19:52:13.324830,0.9630000895266856,-8.32482993197279,3,35,B,AA,repeating,362,9.404763,1977-02-23 19:52:05.000000,211.34259259259247,220.38333333333333,15.124710648148149,sunrise7,173.40000012974605,0.0268462141710037,99.44423981621708,1.0106908263643692,16.00345690939877,0.0730647677066339
770223-19-M12,761226-15-M1,3,1977-02-23 19:56:16.672171,0.962803754295906,-0.9693877551020408,3,35,A,AA,repeating,362,8.490137,1977-02-23 19:56:15.702783,211.7110307484,220.44684366386664,15.127612300729169,sunrise7,159.0000001297469,0.0305915640487371,88.85263404892808,0.0536052797798348,79.79658922617921,0.9875543356076656
770223-19-M4,761226-15-M1,3,1977-02-23 19:13:16.099795,0.931391429342052,-0.5697278911564626,3,35,A,AA,repeating,362,8.870409,1977-02-23 19:13:15.530067,207.7974912153333,219.77702238724444,15.097749190590278,sunrise7,196.6000001297448,0.0324551260910067,86.6877756993631,0.1986820850262275,74.88134603448106,2.218846637279462
770223-19-M5,761226-15-M1,3,1977-02-23 19:21:27.175457,0.9457680256661014,-0.2465986394557823,3,35,A,AA,repeating,362,7.262586,1977-02-23 19:21:26.928858,208.5594903886222,219.9031810288,15.103436676597225,sunrise7,283.6000001297476,0.0256296687126977,102.89496162270714,0.0449294762033259,65.35769522234902,2.7209969738606907
770223-19-M7,761226-15-M1,3,1977-02-23 19:27:10.255608,0.9376603119030912,-0.5527210884353742,3,35,A,AA,repeating,362,4.14694,1977-02-23 19:27:09.702887,209.0876162999704,219.9945874365333,15.107403968599538,sunrise7,156.00000012974704,0.028499328017481,106.0213590460994,0.1877667175097028,29.444860766170343,1.1894953316908687
770223-19-M8,761226-15-M1,3,1977-02-23 19:32:22.199946,0.9575794477028916,0.2295918367346939,3,35,A,AA,repeating,362,3.37245,1977-02-23 19:32:22.429538,209.56522685742223,220.0758711429037,15.111023490023149,sunrise7,224.0000001297432,0.0294099901746979,85.66731518043564,1.1918774578944942,71.70239753440327,2.029720734457776
770223-19-M9,761226-15-M1,3,1977-02-23 19:37:18.694119,0.9573959051473802,0.4846938775510204,3,35,A,AA,repeating,362,6.534695,1977-02-23 19:37:19.178813,210.0136479840889,220.1506079973481,15.114458088113423,sunrise7,107.60000012974976,0.0266621094258336,104.7213517656304,0.0027023464028581,52.827629990135705,0.2798372802859825
770223-20-M1,761226-15-M1,3,1977-02-23 20:01:07.013520,0.9617796013221096,-0.0340136054421768,3,35,A,AA,repeating,362,3.834014,1977-02-23 20:01:06.979506,212.1382366088,220.5202022459556,15.130983559097222,sunrise7,145.70000012974762,0.0272105119491483,106.1360584640172,0.0327877488441466,96.49272313851712,1.1383129864200243
770223-20-M11,761226-15-M1,3,1977-02-23 20:58:18.150680,0.935885615454794,0.3826530612244898,3,35,B,AA,repeating,362,6.62313,1977-02-23 20:58:18.533333,217.0002014810222,221.4329422221333,15.170700617280094,sunrise7,204.3000001297443,0.0260727461777905,102.6532861552961,0.0865534460639928,81.13752052472195,4.514242169906753
770223-20-M13,761226-15-M1,3,1977-02-23 20:36:01.485374,0.9168801559153692,0.314625850340136,3,35,B,AA,repeating,362,3.252722,1977-02-23 20:36:01.800000,215.14586666666668,221.07648,15.155229166666668,sunrise7,265.1000001297434,0.0267659332988851,114.571151275883,0.0585268580575516,67.94822266443825,0.5965007318264016
770223-20-M2,761226-15-M1,3,1977-02-23 20:05:23.806095,0.9743524941715244,-0.1700680272108843,3,35,A,AA,repeating,362,7.177892,1977-02-23 20:05:23.636027,212.5132048984593,220.58630294053333,15.13395412068287,sunrise7,223.8000001297432,0.0306629834123654,104.55857541133122,0.0577755512148766,66.83096674535311,2.953398999681033
770223-20-M3,761226-15-M1,3,1977-02-23 20:10:16.254933,0.9702721479291754,0.2976190476190476,3,35,A,AA,repeating,362,2.205443,1977-02-23 20:10:16.552552,212.93847629771847,220.66441401386663,15.13734435824074,sunrise7,121.300000129749,0.0235131586444668,92.0178780649556,0.0222183225780364,81.46431001895466,4.64121634262037
770223-20-M4,761226-15-M1,3,1977-02-23 20:20:06.629059,0.9651552434571748,0.4166666666666667,3,35,A,AA,repeating,362,6.59728,1977-02-23 20:20:07.045726,213.79123608032592,220.82187886026668,15.144178769976852,sunrise7,258.3000001297419,0.024064000610351,104.93147540064268,0.0070467368527518,88.2562726258489,3.6120831322100417
770223-20-M5,761226-15-M1,3,1977-02-23 20:25:15.243204,0.965696576970932,0.4336734693877551,3,35,A,AA,repeating,362,3.159525,1977-02-23 20:25:15.676877,214.2347504750963,220.90418050053333,15.147750889780092,sunrise7,313.4000001297544,0.0248147146948016,103.0427546846801,0.1476027973663408,77.06191295769426,2.163787023341912
770223-20-M6,761226-15-M1,3,1977-02-23 20:30:39.025491,0.9531685345137544,0.4081632653061224,3,35,A,AA,repeating,362,6.607484,1977-02-23 20:30:39.433654,214.6921658834074,220.99051564106665,15.151498074699076,sunrise7,137.9000001297481,0.0253694227559052,104.9188346647732,0.0067724274379883,77.64095544312298,4.742360428494825
770223-20-M8,761226-15-M1,3,1977-02-23 20:47:16.297477,0.9529941661615624,0.3401360544217687,3,35,A,AA,repeating,362,6.663606,1977-02-23 20:47:16.637613,216.0869471944,221.2564366968,15.1630397871875,sunrise7,157.30000012974696,0.024729647221735,104.69343158136782,0.0014204787170216,74.20174976541811,1.0473935749423546
770223-20-N3,761226-15-M1,3,1977-02-23 20:15:05.234354,0.9585001995519588,0.3656462585034014,3,35,D,AA,repeating,362,3.231633,1977-02-23 20:15:05.600000,213.3580474074074,220.74149333333327,15.140689814814817,sunrise7,113.70000012974944,0.0239577076036059,104.9188346647732,0.0067724274379883,80.47266207521524,3.546665383548024
770223-21-M1,761226-15-M1,3,1977-02-23 21:03:28.446325,0.9559898139054182,0.1700680272108843,3,35,A,AA,repeating,362,6.841838,1977-02-23 21:03:28.616393,217.42433641712591,221.5156310381333,15.174289541585647,sunrise7,115.40000012974932,0.0287146463252626,83.73243736537404,0.3379539348778392,84.56312868138093,0.2287511855657588
770223-21-M2,761226-15-M1,3,1977-02-23 21:07:50.538471,0.95406315285354,0.4846938775510204,3,35,A,AA,repeating,362,6.527892,1977-02-23 21:07:51.023165,217.7819871285926,221.5856061773333,15.177326657002313,sunrise7,129.30000012974855,0.0241203522451848,83.73243736537404,0.3379539348778392,67.44680717293116,3.1762132012710755
770223-21-M3,761226-15-M1,3,1977-02-23 21:20:03.188725,0.940872454223465,0.314625850340136,3,35,A,AA,repeating,362,6.486736,1977-02-23 21:20:03.503351,218.77250081394075,221.7887639062074,15.18580443693287,sunrise7,113.90000012974942,0.0264990754733064,104.880515197643,0.0059232510742327,74.92173851768172,4.353641916369504
770223-21-M4,761226-15-M1,3,1977-02-23 21:24:42.157224,0.9547964709712816,0.3741496598639456,3,35,A,AA,repeating,362,7.483334,1977-02-23 21:24:42.531374,219.1447450709037,221.8653416997333,15.189033927939814,sunrise7,167.80000012974637,0.0269131150529483,93.61358351004664,0.0180309097528479,81.13752052472195,4.514242169906753
770223-21-M5,761226-15-M1,3,1977-02-23 21:29:34.358554,0.9357411403942156,0.2380952380952381,3,35,A,AA,repeating,362,7.618028,1977-02-23 21:29:34.596649,219.52983854460743,221.94322577306667,15.192414313067127,sunrise7,160.4000001297468,0.0229516090535355,104.86762487510418,0.0056468928526343,65.94867800632912,1.0932504305040882
770223-21-M7,761226-15-M1,3,1977-02-23 21:34:22.110884,0.9407557755356116,0.2891156462585034,3,35,C,AA,repeating,362,7.577892,1977-02-23 21:34:22.400000,219.9093125925926,222.0205274074074,15.19574537037037,sunrise7,137.80000012974807,0.0251558807021891,91.94176880861252,0.029251655892214,63.17445299133818,1.1939732144818496
770223-21-N2,761226-15-M1,3,1977-02-23 21:39:39.932313,0.9378746835750426,0.467687074829932,3,35,D,AA,repeating,362,7.395919,1977-02-23 21:39:40.400000,220.32860148148148,222.1100385185185,15.199425925925924,sunrise7,203.70000012974432,0.0234352722230054,91.99208384764502,0.0278047489772129,86.65575826830359,4.214935483286668
770223-21-N3,761226-15-M1,3,1977-02-23 21:45:31.717347,0.9255494133241408,0.3826530612244898,3,35,D,AA,repeating,362,7.141498,1977-02-23 21:45:32.100000,220.79137333333333,222.2090355555556,15.203496527777778,sunrise7,73.7000001297517,0.0264295258671963,112.03882764432258,0.0320207805097197,100.41739524855107,0.2686648284042885
770223-21-N4,761226-15-M1,3,1977-02-23 21:50:43.310544,0.9474343956434476,-0.1105442176870748,3,35,D,AA,repeating,362,7.966668,1977-02-23 21:50:43.200000,221.19234666666668,222.29660444444443,15.207097222222222,sunrise7,206.9000001297441,0.0227559904411298,91.76544198411874,0.1370160972983178,56.72913875881659,0.6168574777104331
770223-21-N5,761226-15-M1,3,1977-02-23 21:57:19.542857,0.9354670367727912,0.3571428571428571,3,35,D,AA,repeating,362,7.504763,1977-02-23 21:57:19.900000,221.7036488888889,222.40730666666664,15.211688657407406,sunrise7,146.90000012974755,0.0260948404594129,93.40219602623289,0.0127875504500142,92.760484512997,4.415075380669741
770223-22-M2,761226-15-M1,3,1977-02-23 22:41:02.840405,0.9203783317927532,0.4421768707482993,3,35,A,AA,repeating,362,7.42177,1977-02-23 22:41:03.282582,225.0055919156445,223.14652817244445,15.24205188173611,sunrise7,120.20000012974906,0.0315714737933951,91.59611658651612,0.027890526772422,67.5963326136384,1.288695503738122
770223-22-M4,761226-15-M1,3,1977-02-23 22:50:35.453518,0.9225317654235186,0.2806122448979592,3,35,A,AA,repeating,362,7.589797,1977-02-23 22:50:35.734130,225.7094953005925,223.30783627362965,15.248677478356482,sunrise7,230.5000001297428,0.0271446063851798,91.69105505856427,0.0411987673717342,71.669505030779,6.417261222056784
770223-22-M5,761226-15-M1,3,1977-02-23 22:59:04.291156,0.9177599551206675,0.4421768707482993,3,35,B,AA,repeating,362,7.545579,1977-02-23 22:59:04.733333,226.3295279008296,223.45111012336287,15.254568672835648,sunrise7,93.0000001297506,0.02415092671707,91.59611658651612,0.027890526772422,94.36100419455737,1.9646401181275976
770223-22-M6,761226-15-M1,3,1977-02-23 22:17:15.974830,0.9219907064368574,0.4251700680272109,3,35,B,AA,repeating,362,7.443538,1977-02-23 22:17:16.400000,223.22842962962963,222.73506074074072,15.225537037037036,sunrise7,172.90000012974608,0.0290204033105801,91.71192251679294,0.0320103605091292,84.58497404314896,4.722961162824623
770223-22-M7,761226-15-M1,3,1977-02-23 22:32:37.202381,0.92527537351034,0.2976190476190476,3,35,B,AA,repeating,362,7.212586,1977-02-23 22:32:37.500000,224.38366666666667,222.99666666666667,15.236197916666669,sunrise7,230.2000001297428,0.0293820511851868,91.71123616872724,0.0322570216938763,80.00769859230098,2.7961869290564088
770223-22-N11,761226-15-M1,3,1977-02-23 22:10:25.919388,0.9266914201673122,0.2806122448979592,3,35,D,AA,repeating,362,7.582314,1977-02-23 22:10:26.200000,222.7118814814815,222.61959703703704,15.22078935185185,sunrise7,242.2000001297421,0.0274497472477535,93.49563829171808,0.0188646285915109,94.23759996315256,3.931145930296812
770223-22-N15,761226-15-M1,3,1977-02-23 22:24:03.074830,0.9203790607615204,0.4251700680272109,3,35,D,AA,repeating,362,6.013607,1977-02-23 22:24:03.500000,223.74107407407408,222.84965185185183,15.230248842592593,sunrise7,265.1000001297434,0.0285738932392509,91.71123616872724,0.0322570216938763,77.06191295769426,2.163787023341912
770223-22-N6,761226-15-M1,3,1977-02-23 22:03:40.366327,0.9279100455941708,0.4336734693877551,3,35,D,AA,repeating,362,7.415987,1977-02-23 22:03:40.800000,222.19458666666668,222.50888,15.216097222222222,sunrise7,195.0000001297448,0.0273266162912851,93.4295769805304,0.0160856839946559,64.62018977646089,0.712090017073055
770223-23-M1,761226-15-M1,3,1977-02-23 23:07:03.437026,0.918562330998868,0.0255102040816326,3,35,A,AA,repeating,362,6.801361,1977-02-23 23:07:03.462536,226.9081550432,223.5888037143704,15.260109520092591,sunrise7,157.50000012974695,0.0282707900366415,83.31890582774354,0.2983664714379465,87.01569164346796,3.238800795531663
770223-23-M2,761226-15-M1,3,1977-02-23 23:16:34.072076,0.9109809955879896,0.3316326530612245,3,35,A,AA,repeating,362,8.219048,1977-02-23 23:16:34.403709,227.5918858773333,223.75657289586667,15.266717635520832,sunrise7,155.1000001297471,0.0283621110851244,112.23264000605276,0.0246604704264821,99.6405883201204,1.768220667943876
770223-23-M4,761226-15-M1,3,1977-02-23 23:27:04.391848,0.906580603913124,0.4081632653061224,3,35,A,AA,repeating,362,8.144559,1977-02-23 23:27:04.800011,228.3382844573185,223.9347555588148,15.274013889016205,sunrise7,138.20000012974805,0.0274051699247216,104.47664454981128,0.0033978834295015,41.33525570054108,0.4446569319546614
770223-23-M5,761226-15-M1,3,1977-02-23 23:37:03.108639,0.9081697512296732,0.4336734693877551,3,35,A,AA,repeating,362,7.432314,1977-02-23 23:37:03.542312,229.03903470589628,224.11216068503705,15.280943776759258,sunrise7,81.20000012975127,0.0253780048138519,109.79716968346688,0.0020428154097555,74.14576962270682,0.9440789160169804
770223-23-M7,761226-15-M1,3,1977-02-23 23:49:29.252885,0.9220896415235524,-0.3401360544217687,3,35,A,AA,repeating,362,6.778232,1977-02-23 23:49:28.912749,229.90074362106665,224.32301118488888,15.28957074940972,sunrise7,212.00000012974385,0.0303125874842856,91.74094725591762,0.0401804829794787,88.399024190855,2.9219787056746336
770224-00-M1,761226-15-M1,3,1977-02-24 00:03:56.026140,0.925769327921282,0.3996598639455783,3,35,A,AA,repeating,362,8.145919,1977-02-24 00:03:56.425800,230.89970054222223,224.5800520888889,15.299611409722225,sunrise7,209.900000129744,0.0288973781689141,87.96099150270796,0.0635855134931516,103.64984228885166,0.3607461291866272
770224-00-M2,761226-15-M1,3,1977-02-24 00:16:42.125100,0.9245749403356066,0.348639455782313,3,35,A,AA,repeating,362,7.631293,1977-02-24 00:16:42.473739,231.7687111728,224.807029256,15.3084777053125,sunrise7,137.3000001297481,0.0342266748615166,73.45119916347882,0.6588255474562783,54.44050894843247,6.172878148680847
770224-00-M4,761226-15-M1,3,1977-02-24 00:33:51.643063,0.9118036262728022,0.3401360544217687,3,35,A,AA,repeating,362,8.209525,1977-02-24 00:33:51.983199,232.9176556552,225.11206909600003,15.3203933240625,sunrise7,130.0000001297485,0.0288768966201057,112.04368746257796,0.0234249672973154,76.7939046103258,0.907021510249509
770224-00-M6,761226-15-M1,3,1977-02-24 00:52:18.978157,0.9185772107808378,0.3401360544217687,3,35,A,AA,repeating,362,6.477212,1977-02-24 00:52:19.318293,234.13162301751112,225.44016838311111,15.33320970246528,sunrise7,174.100000129746,0.0280628442530066,112.05269148294346,0.0239314213907728,82.51879300025256,2.7458371974888456
770224-01-M1,761226-15-M1,3,1977-02-24 01:11:44.829542,0.9296177957079792,0.042517006802721,3,35,A,AA,repeating,362,7.813266,1977-02-24 01:11:44.872059,235.3956394119556,225.7955176471111,15.346699908090278,sunrise7,207.7000001297441,0.0293518053772962,82.26031953083789,0.3478325748574146,63.44776192507592,0.6397029582148944
770325-08-M2,761226-15-M1,3,1977-03-25 08:54:53.433816,0.9307266929766757,-0.7227891156462586,3,35,A,AA,repeating,362,3.220069,1977-03-25 08:54:52.711027,205.4583376432,219.27716113232592,15.121443414664354,sunrise8,341.6000001297608,0.0328019028813702,105.76633477387848,0.2307995113576112,68.58475558181215,3.3222067442701984
770325-09-M10,761226-15-M1,3,1977-03-25 09:44:40.720748,0.9629555922584776,-0.620748299319728,3,35,C,AA,repeating,362,7.634695,1977-03-25 09:44:40.100000,210.0502237037037,220.0249881481481,15.156019675925927,sunrise8,296.90000012975065,0.0269395632213943,104.54907996887546,0.0015370738086406,102.20763082670952,0.5910445256792668
770325-09-M12,761226-15-M1,3,1977-03-25 09:50:11.424215,0.945344746808742,0.4081632653061224,3,35,A,AA,repeating,362,6.607484,1977-03-25 09:50:11.832378,210.5373541544,220.1131553008,15.159859171041669,sunrise8,94.9000001297505,0.0230185966371406,104.53478739662754,0.0011839067077796,72.41538376310142,1.0675021591060594
770325-09-M2,761226-15-M1,3,1977-03-25 09:07:51.931617,0.9482093053821344,0.4336734693877551,3,35,A,AA,repeating,362,6.590817,1977-03-25 09:07:52.365290,206.6847904511111,219.46896607303705,15.130467190856482,sunrise8,232.60000012974268,0.0286675160115804,103.75707799306684,0.0288505510930484,71.25219067144815,1.2684161033195578
770325-09-M3,761226-15-M1,3,1977-03-25 09:12:40.472675,0.9544305326107316,0.348639455782313,3,35,A,AA,repeating,362,6.675851,1977-03-25 09:12:40.821314,207.1322283949037,219.54161425685928,15.133805802245371,sunrise8,139.300000129748,0.0279049977411247,87.99391383554848,0.1601138253021052,45.549417920882846,0.323020898979767
770325-09-M4,761226-15-M1,3,1977-03-25 09:17:22.079442,0.9589214568473904,0.3656462585034014,3,35,A,AA,repeating,362,6.652722,1977-03-25 09:17:22.445088,207.56613761706663,219.61254172586663,15.137065336666668,sunrise8,171.60000012974615,0.0242214872038646,91.30862003904136,0.0502518183956442,95.72675726840431,2.575659882639199
770325-09-M5,761226-15-M1,3,1977-03-25 09:21:39.451209,0.9532467004693684,0.3741496598639456,3,35,A,AA,repeating,362,6.639797,1977-03-25 09:21:39.825359,207.96269388645925,219.6773634237481,15.140044274988425,sunrise8,171.50000012974616,0.0268744907225972,106.13025757050836,0.0296807686412058,46.75929441409234,0.1610852761538096
770325-09-M6,761226-15-M1,3,1977-03-25 09:26:17.520222,0.9602985820142848,0.3996598639455783,3,35,A,AA,repeating,362,6.614287,1977-03-25 09:26:17.919882,208.3877888569777,219.7474020443556,15.14326296159722,sunrise8,253.3000001297415,0.0267820455477781,86.66086859534735,0.2068939975380111,95.72675726840431,2.575659882639199
770325-09-M7,761226-15-M1,3,1977-03-25 09:31:06.953723,0.9692366385281213,0.4591836734693878,3,35,A,AA,repeating,362,2.02245,1977-03-25 09:31:07.412907,208.8295337692,219.8203113988,15.146613575312498,sunrise8,144.60000012974768,0.026959761749582,88.35983330269457,0.621937185120007,65.44909242227713,0.4814098417972117
770325-09-M8,761226-15-M1,3,1977-03-25 09:35:53.255021,0.9674590978949836,0.3996598639455783,3,35,A,AA,repeating,362,6.614287,1977-03-25 09:35:53.654681,209.2625055226815,219.89240191965928,15.14992655880787,sunrise8,160.0000001297468,0.0232995462632797,88.76997571403652,0.0648386199168984,52.32071600925516,0.1540855233623374
770325-09-M9,761226-15-M1,3,1977-03-25 09:40:14.940536,0.9672753889676244,0.4166666666666667,3,35,A,AA,repeating,362,2.043538,1977-03-25 09:40:15.357203,209.6540900370815,219.9583121844593,15.15295552318287,sunrise8,163.6000001297466,0.0236599863191453,104.08777204199878,0.0011604121920124,76.7939046103258,0.907021510249509
770325-10-M1,761226-15-M1,3,1977-03-25 10:43:57.244898,0.950798301936132,0.2551020408163265,3,35,C,AA,repeating,362,6.760206,1977-03-25 10:43:57.500000,215.1538888888889,220.9533333333333,15.197193287037036,sunrise8,121.200000129749,0.0275311342759982,104.6795228525783,0.0010784992926251,60.59159655455229,1.3180289864212742
770325-10-M2,761226-15-M1,3,1977-03-25 10:48:53.313037,0.9129977425919436,-0.1020408163265306,3,35,A,AA,repeating,362,3.689116,1977-03-25 10:48:53.210996,215.56131292782223,221.0321895989333,15.20061586800926,sunrise8,262.7000001297429,0.048454365072684,105.80698827076613,0.2169244676857499,76.7939046103258,0.907021510249509
770325-10-M3,761226-15-M1,3,1977-03-25 10:57:37.423377,0.9377780590758352,0.4081632653061224,3,35,A,AA,repeating,362,7.115647,1977-03-25 10:57:37.831540,216.27956298785185,221.17208841066667,15.206687865046296,sunrise8,120.30000012974904,0.025242275749348,104.85168843775942,0.0016515323795202,67.866485896078,0.7387215876723103
770325-11-M1,761226-15-M1,3,1977-03-25 11:02:20.169091,0.9439635628786928,-0.5102040816326531,3,35,A,AA,repeating,362,8.369048,1977-03-25 11:02:19.658887,216.66368322376297,221.24724236986668,15.209949755636575,sunrise8,171.70000012974614,0.0236028201833916,91.99208384764502,0.0278047489772129,81.67221234717077,2.975276104048155
770325-11-M2,761226-15-M1,3,1977-03-25 11:07:04.450633,0.9393109965720572,0.3826530612244898,3,35,A,AA,repeating,362,7.466668,1977-03-25 11:07:04.833286,217.04940487445927,221.32328887626667,15.213250385254629,sunrise8,168.9000001297463,0.0247765447492648,91.94176880861252,0.029251655892214,77.64095544312298,4.742360428494825
770325-11-M4,761226-15-M1,3,1977-03-25 11:12:27.863248,0.9185550318161102,0.4761904761904762,3,35,A,AA,repeating,362,6.333334,1977-03-25 11:12:28.339438,217.4855390941926,221.40955718346663,15.216994669421297,sunrise8,213.40000012974377,0.0254185278845319,104.6655465275016,0.0007808501001904,52.46471536348174,0.1604155047799783
770325-11-M6,761226-15-M1,3,1977-03-25 11:43:00.324489,0.9209819054288888,-0.391156462585034,3,35,B,AA,repeating,362,8.250341,1977-03-25 11:42:59.933333,219.90524740697776,221.9079822221333,15.238193672835648,sunrise8,600.0,0.0274001499659738,111.23514609557348,0.0011735046559182,51.407207960510256,0.0978499740781237
770325-11-N1,761226-15-M1,3,1977-03-25 11:18:33.632313,0.9206730349438093,0.467687074829932,3,35,D,AA,repeating,362,6.335375,1977-03-25 11:18:34.100000,217.97546666666668,221.50709333333333,15.22122800925926,sunrise8,255.4000001297414,0.0244416199751724,109.72954376708915,0.0056147837601973,81.23221014619155,4.711492105581451
770325-11-N2,761226-15-M1,3,1977-03-25 11:24:36.108844,0.9397348599692568,0.391156462585034,3,35,D,AA,repeating,362,7.465987,1977-03-25 11:24:36.500000,218.45866666666663,221.6037333333333,15.225422453703704,sunrise8,119.5000001297491,0.0242945336063887,91.94885578468944,0.0524361511534197,71.25219067144815,1.2684161033195578
770325-11-N3,761226-15-M1,3,1977-03-25 11:37:09.268367,0.9384665182043306,0.3316326530612245,3,35,D,AA,repeating,362,6.479933,1977-03-25 11:37:09.600000,219.4531022222222,221.81425777777773,15.23413888888889,sunrise8,165.80000012974648,0.0281848005454667,91.9410866443093,0.0294834843930461,83.40061898881872,4.072456718715142
