,evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new
7932,761009-17-M2,761226-15-M9,2,1976-10-09 17:46:15.775170,0.7287478612040045,-4.175170068027211,3,35,C,AA
7933,761009-17-N2,761226-15-M9,2,1976-10-09 17:37:42.113265,0.6921144935492098,0.5867346938775511,3,35,D,AA
7934,761009-20-M1,761226-15-M9,2,1976-10-09 20:01:53.184387,0.7188923322501215,-7.517006802721089,3,35,A,AA
7935,761009-20-M2,761226-15-M9,2,1976-10-09 20:18:21.673696,0.7008933699535407,-1.8197278911564627,3,35,A,AA
7936,761009-20-M3,761226-15-M9,2,1976-10-09 20:50:09.580272,0.7388680468564666,-1.513605442176871,3,35,B,AA
7937,761009-21-M1,761226-15-M9,2,1976-10-09 21:28:20.633770,0.6973651168093156,2.491496598639456,3,35,A,AA
7938,761009-22-M1,761226-15-M9,2,1976-10-09 22:09:16.862438,0.7475999635813663,-2.542517006802721,3,35,A,AA
7939,761009-22-M2,761226-15-M9,2,1976-10-09 22:24:14.480952,0.686607947324769,-2.3809523809523814,3,35,B,AA
7940,761009-22-M3,761226-15-M9,2,1976-10-09 22:41:10.352381,0.658116295209044,0.7142857142857143,3,35,B,AA
7941,761009-22-M4,761226-15-M9,2,1976-10-09 22:27:20.700680,0.6721773956085549,-1.7006802721088436,3,35,C,AA
7942,761009-22-N1,761226-15-M9,2,1976-10-09 22:45:41.753401,0.6756986462267766,-2.253401360544218,3,35,D,AA
7943,761009-23-M2,761226-15-M9,2,1976-10-09 23:25:24.494023,0.7748366244478457,-0.0510204081632653,3,35,A,AA
7944,761009-23-M3,761226-15-M9,2,1976-10-09 23:52:53.657099,0.735252919887299,-2.083333333333333,3,35,A,AA
7945,761009-23-N1,761226-15-M9,2,1976-10-09 23:18:51.526190,0.7260810998016337,-1.7261904761904765,3,35,D,AA
7946,761010-00-M1,761226-15-M9,2,1976-10-10 00:06:10.733333,0.6697437367830068,-15.833333333333334,3,35,B,AA
7947,761010-00-M2,761226-15-M9,2,1976-10-10 00:17:57.577551,0.6678990192074228,-1.3775510204081634,3,35,C,BB
7948,761010-00-M3,761226-15-M9,2,1976-10-10 00:49:50.982313,0.7064267983435567,-2.4489795918367347,3,35,B,AA
7949,761010-01-M1,761226-15-M9,2,1976-10-10 01:19:24.189771,0.7102974495960693,0.5017006802721089,3,35,A,AA
7950,761010-01-M2,761226-15-M9,2,1976-10-10 01:46:25.946259,0.702586901463611,1.020408163265306,3,35,B,AA
7951,761010-01-M3,761226-15-M9,2,1976-10-10 01:14:01.149320,0.707422024351674,0.4506802721088436,3,35,C,AA
7952,761010-01-M4,761226-15-M9,2,1976-10-10 01:26:13.533333,0.7042848731254161,-0.8333333333333334,3,35,C,AA
7953,761010-01-N2,761226-15-M9,2,1976-10-10 01:57:37.435714,0.6955534175749638,-0.5357142857142858,3,35,D,AA
7954,761010-02-M1,761226-15-M9,2,1976-10-10 02:37:58.407206,0.7352508024259059,-1.9132653061224487,3,35,A,AA
7955,761010-02-M2,761226-15-M9,2,1976-10-10 02:40:29.794208,0.7559829814347608,-1.9557823129251704,3,35,A,AA
7956,761010-02-M3,761226-15-M9,2,1976-10-10 02:46:12.978956,0.7324846342369759,-1.4965986394557824,3,35,A,AA
7957,761010-02-M4,761226-15-M9,2,1976-10-10 02:29:02.402041,0.6808249975837604,-2.602040816326531,3,35,C,AA
7958,761010-02-M5,761226-15-M9,2,1976-10-10 02:56:56.692857,0.6600666518315553,-0.8928571428571429,3,35,B,CC
7959,761010-02-N1,761226-15-M9,2,1976-10-10 02:10:47.178571,0.6838946650006322,-2.678571428571429,3,35,D,AA
7960,761010-07-M1,761226-15-M9,2,1976-10-10 07:24:45.676777,0.6365948835921749,-1.3180272108843538,3,35,A,BB
7961,761010-07-N1,761226-15-M9,2,1976-10-10 07:21:02.410884,0.6486842565780799,-2.2108843537414966,3,35,D,AA
7962,761010-08-M1,761226-15-M9,2,1976-10-10 08:38:55.092808,0.6533217878070552,0.0340136054421768,3,35,A,AA
7963,761010-08-M2,761226-15-M9,2,1976-10-10 08:56:56.303401,0.7330434812312261,-6.003401360544218,3,35,B,AA
7964,761010-09-M1,761226-15-M9,2,1976-10-10 09:21:59.802345,0.7242637616982364,-5.586734693877552,3,35,A,AA
7965,761010-09-M2,761226-15-M9,2,1976-10-10 09:37:41.263330,0.7227316687205457,-1.5986394557823131,3,35,A,AA
7966,761010-09-M3,761226-15-M9,2,1976-10-10 09:46:39.638664,0.7218737867779842,-0.7568027210884355,3,35,A,AA
7967,761010-10-M2,761226-15-M9,2,1976-10-10 10:08:10.191156,0.7206953527986435,-0.391156462585034,3,35,C,AA
7968,761010-10-N1,761226-15-M9,2,1976-10-10 10:43:23.065646,0.676372630229702,-0.3656462585034014,3,35,D,AA
7969,761010-11-M2,761226-15-M9,2,1976-10-10 11:14:39.279373,0.6646387743507448,-0.119047619047619,3,35,A,AA
7970,761010-12-M3,761226-15-M9,2,1976-10-10 12:37:22.027368,0.7036707015722169,-10.136054421768709,3,35,A,AA
7971,761010-12-M5,761226-15-M9,2,1976-10-10 12:04:47.777211,0.6930296355903295,-1.7772108843537415,3,35,C,AA
7972,761010-12-N1,761226-15-M9,2,1976-10-10 12:11:01.076190,0.6928256698059072,-0.4761904761904762,3,35,D,BB
7973,761010-13-M1,761226-15-M9,2,1976-10-10 13:04:12.475582,0.7042186992411925,-2.967687074829932,3,35,A,AA
7974,761010-13-M2,761226-15-M9,2,1976-10-10 13:38:46.636735,0.6432000187626021,-2.6700680272108848,3,35,B,AA
7975,761010-13-M3,761226-15-M9,2,1976-10-10 13:46:12.032993,0.6442978718614716,-1.2329931972789117,3,35,C,BB
7976,761010-13-M4,761226-15-M9,2,1976-10-10 13:33:41.284694,0.7456861696469673,-2.1513605442176877,3,35,B,AA
7977,761010-14-M2,761226-15-M9,2,1976-10-10 14:34:26.485829,0.7685670573733455,-1.641156462585034,3,35,A,AA
7978,761010-14-M3,761226-15-M9,2,1976-10-10 14:48:13.691536,0.701369536231287,-1.360544217687075,3,35,A,AA
7979,761010-14-N1,761226-15-M9,2,1976-10-10 14:36:47.498639,0.7036056163293378,0.9013605442176872,3,35,D,DD
7980,761010-14-N2,761226-15-M9,2,1976-10-10 14:18:27.856803,0.7159289450321291,-0.7568027210884355,3,35,D,AA
7981,761010-14-N3,761226-15-M9,2,1976-10-10 14:11:36.869048,0.664798610881492,-16.36904761904762,3,35,D,AA
7982,761010-15-M1,761226-15-M9,2,1976-10-10 15:07:10.021853,0.6991009749281696,-3.6054421768707487,3,35,A,AA
7983,761010-16-M1,761226-15-M9,2,1976-10-10 16:26:24.924830,0.6508304246805946,-3.3248299319727894,3,35,C,AA
7984,761010-17-M1,761226-15-M9,2,1976-10-10 17:55:29.516943,0.6867055591036697,0.5272108843537415,3,35,A,AA
7985,761010-17-N1,761226-15-M9,2,1976-10-10 17:31:08.534014,0.6594614445596675,-0.0340136054421768,3,35,D,DD
7986,761010-18-M1,761226-15-M9,2,1976-10-10 18:18:11.092179,0.6428979595774786,-11.156462585034015,3,35,A,AA
7987,761010-19-M2,761226-15-M9,2,1976-10-10 19:53:33.258826,0.7256090769987699,1.4200680272108843,3,35,A,AA
7988,761010-20-M1,761226-15-M9,2,1976-10-10 20:03:23.704422,0.6531114324199389,0.195578231292517,3,35,C,BB
7989,761010-21-N3,761226-15-M9,2,1976-10-10 21:19:02.370748,0.6665540684087865,0.6292517006802721,3,35,D,BB
7990,761010-21-N4,761226-15-M9,2,1976-10-10 21:33:34.139456,0.6748155247512874,1.360544217687075,3,35,D,CC
7991,761010-22-M1,761226-15-M9,2,1976-10-10 22:15:04.289919,0.7001429985278821,-4.923469387755103,3,35,A,AA
7992,761010-22-M2,761226-15-M9,2,1976-10-10 22:20:44.906122,0.7246972432935255,-2.806122448979592,3,35,C,AA
7993,761010-22-M3,761226-15-M9,2,1976-10-10 22:31:45.292517,0.6627208162927327,2.0408163265306123,3,35,B,AA
7994,761011-02-M1,761226-15-M9,2,1976-10-11 02:29:43.416770,0.7377324393437027,-3.42687074829932,3,35,A,AA
7995,761011-02-M3,761226-15-M9,2,1976-10-11 02:07:43.056462,0.6656562746631429,-2.8231292517006805,3,35,B,AA
7996,761011-03-M1,761226-15-M9,2,1976-10-11 03:24:39.786451,0.6932232626099717,-3.3163265306122454,3,35,A,AA
7997,761011-03-M2,761226-15-M9,2,1976-10-11 03:13:07.146259,0.6764973811630347,-1.479591836734694,3,35,B,AA
7998,761011-03-N1,761226-15-M9,2,1976-10-11 03:34:47.094898,0.6769026992189411,-0.9948979591836736,3,35,D,BB
7999,761011-04-M1,761226-15-M9,2,1976-10-11 04:28:08.596599,0.6853963092973178,0.1700680272108843,3,35,B,AA
8000,761011-04-M3,761226-15-M9,2,1976-10-11 04:13:35.643537,0.66294483950652,-1.3435374149659864,3,35,C,CC
8001,761011-04-M4,761226-15-M9,2,1976-10-11 04:21:13.515986,0.7370615666484754,-1.215986394557823,3,35,C,BB
8002,761011-04-N2,761226-15-M9,2,1976-10-11 04:31:15.329592,0.6772057193011528,-0.2295918367346939,3,35,D,CC
8003,761011-05-M1,761226-15-M9,2,1976-10-11 05:27:23.418985,0.724132409132049,-4.617346938775511,3,35,A,AA
8004,761011-05-N1,761226-15-M9,2,1976-10-11 05:04:17.820748,0.6958394882713842,-0.620748299319728,3,35,D,AA
8005,761011-06-M1,761226-15-M9,2,1976-10-11 06:11:36.276564,0.757691479655079,-2.202380952380953,3,35,A,AA
8006,761011-06-M3,761226-15-M9,2,1976-10-11 06:33:56.261224,0.6584008726386608,-0.5612244897959184,3,35,C,AA
8007,761011-07-M1,761226-15-M9,2,1976-10-11 07:10:47.943913,0.7150276127043536,0.9778911564625852,3,35,A,AA
8008,761011-07-M2,761226-15-M9,2,1976-10-11 07:26:26.714756,0.6579575707699619,-4.370748299319728,3,35,A,AA
8009,761011-07-M3,761226-15-M9,2,1976-10-11 07:32:23.056427,0.7157356593923673,-0.9693877551020408,3,35,A,AA
8010,761011-07-M4,761226-15-M9,2,1976-10-11 07:54:52.357482,0.6656033925583451,-2.389455782312925,3,35,A,AA
8011,761011-07-N1,761226-15-M9,2,1976-10-11 07:05:47.231973,0.7022221345534692,0.0680272108843537,3,35,D,AA
8012,761011-08-M1,761226-15-M9,2,1976-10-11 08:01:02.668915,0.7703730480938266,-0.3996598639455783,3,35,A,AA
8013,761011-08-M4,761226-15-M9,2,1976-10-11 08:27:45.910204,0.6617226618132076,-1.3435374149659864,3,35,B,BB
8014,761011-08-M5,761226-15-M9,2,1976-10-11 08:37:57.878231,0.7001897213066488,-0.5782312925170069,3,35,C,AA
8015,761011-08-N1,761226-15-M9,2,1976-10-11 08:29:57.522789,0.6608327463127932,-0.7227891156462586,3,35,D,BB
8016,761011-09-M1,761226-15-M9,2,1976-10-11 09:06:18.752794,0.6788505952935048,0.2806122448979592,3,35,A,BB
8017,761011-09-M2,761226-15-M9,2,1976-10-11 09:02:24.549660,0.7056182864287781,-1.6496598639455784,3,35,B,AA
8018,761011-09-M3,761226-15-M9,2,1976-10-11 09:40:53.290816,0.6707289292821109,-3.2908163265306127,3,35,C,BB
8019,761011-10-M1,761226-15-M9,2,1976-10-11 10:02:44.246999,0.6862945926484655,0.348639455782313,3,35,A,AA
8020,761011-10-M2,761226-15-M9,2,1976-10-11 10:17:09.084694,0.662482294704446,-2.984693877551021,3,35,B,AA
8021,761011-12-M3,761226-15-M9,2,1976-10-11 12:51:45.166063,0.6939782610179441,0.4931972789115647,3,35,A,BB
8022,761011-12-M7,761226-15-M9,2,1976-10-11 12:44:51.336735,0.6292486815097909,0.663265306122449,3,35,C,CC
8023,761011-13-M1,761226-15-M9,2,1976-10-11 13:17:31.445578,0.644696657323109,-1.4455782312925172,3,35,C,CC
8024,761011-13-M3,761226-15-M9,2,1976-10-11 13:50:42.356242,0.677790341288059,2.534013605442177,3,35,A,AA
8025,761011-13-N1,761226-15-M9,2,1976-10-11 13:09:46.879932,0.6591181574041806,-1.0799319727891157,3,35,D,AA
8026,761011-14-M1,761226-15-M9,2,1976-10-11 14:13:03.642234,0.6643786348886231,-3.231292517006803,3,35,A,BB
8027,761011-14-M2,761226-15-M9,2,1976-10-11 14:22:08.258844,0.7030505044000379,-6.6921768707483,3,35,B,AA
8028,761011-14-M3,761226-15-M9,2,1976-10-11 14:07:05.249320,0.6800501822698165,-2.049319727891157,3,35,C,BB
8029,761011-16-M1,761226-15-M9,2,1976-10-11 16:14:30.348639,0.6937843190877949,-2.848639455782313,3,35,C,AA
8030,761011-16-M2,761226-15-M9,2,1976-10-11 16:41:37.932653,0.6839509188052366,0.0340136054421768,3,35,B,AA
8031,761011-17-M1,761226-15-M9,2,1976-10-11 17:14:24.731633,0.6628747235832738,-2.8316326530612246,3,35,C,AA
8032,761011-18-M1,761226-15-M9,2,1976-10-11 18:20:20.550504,0.6878558135701525,-2.568027210884354,3,35,A,AA
8033,761011-18-M2,761226-15-M9,2,1976-10-11 18:32:12.720408,0.6749343034257823,-1.020408163265306,3,35,C,AA
8034,761011-18-M4,761226-15-M9,2,1976-10-11 18:26:18.160544,0.6922172341235384,1.1394557823129252,3,35,C,AA
8035,761011-18-N1,761226-15-M9,2,1976-10-11 18:29:34.985034,0.656352662651193,2.414965986394558,3,35,D,DD
8036,761011-19-M2,761226-15-M9,2,1976-10-11 19:34:16.457432,0.6815431093755971,-0.0255102040816326,3,35,A,AA
8037,761011-19-M5,761226-15-M9,2,1976-10-11 19:29:42.917007,0.6784673225718708,-0.0170068027210884,3,35,B,DD
8038,761011-19-M6,761226-15-M9,2,1976-10-11 19:42:14.331973,0.6668727365923269,0.0680272108843537,3,35,C,CC
8039,761011-19-M7,761226-15-M9,2,1976-10-11 19:17:54.774830,0.6260972978258444,2.925170068027211,3,35,C,DD
8040,761011-19-N2,761226-15-M9,2,1976-10-11 19:07:56.585714,0.7003431053542083,0.7142857142857143,3,35,D,DD
8041,761011-20-M1,761226-15-M9,2,1976-10-11 20:35:22.757126,0.6872603889995004,-2.057823129251701,3,35,A,AA
8042,761011-20-M2,761226-15-M9,2,1976-10-11 20:32:56.216667,0.6627423425054312,-2.916666666666667,3,35,C,CC
8043,761011-20-M3,761226-15-M9,2,1976-10-11 20:48:31.969388,0.7537582395939065,1.530612244897959,3,35,C,BB
8044,761011-20-N1,761226-15-M9,2,1976-10-11 20:25:57.985714,0.6706347423623061,0.7142857142857143,3,35,D,DD
8045,761011-21-M1,761226-15-M9,2,1976-10-11 21:18:22.283673,0.6816292692566426,0.8163265306122449,3,35,B,AA
8046,761011-21-M2,761226-15-M9,2,1976-10-11 21:29:07.877088,0.7568338433001384,-2.0408163265306123,3,35,A,AA
8047,761011-21-M3,761226-15-M9,2,1976-10-11 21:36:15.120882,0.7204065444200499,-0.1870748299319728,3,35,A,AA
8048,761011-21-M4,761226-15-M9,2,1976-10-11 21:01:57.433333,0.6911269204610081,-3.333333333333333,3,35,B,AA
8049,761011-22-M1,761226-15-M9,2,1976-10-11 22:11:56.011224,0.6391310959561122,3.188775510204082,3,35,B,AA
8050,761011-22-M2,761226-15-M9,2,1976-10-11 22:21:34.842599,0.7544473521269548,2.525510204081633,3,35,A,AA
8051,761011-23-M1,761226-15-M9,2,1976-10-11 23:10:49.545293,0.7212302824369582,0.3401360544217687,3,35,A,AA
8052,761011-23-M2,761226-15-M9,2,1976-10-11 23:32:16.535374,0.7089260741117671,-2.602040816326531,3,35,B,AA
8053,761011-23-N2,761226-15-M9,2,1976-10-11 23:18:45.156463,0.6728444609803882,-1.1564625850340138,3,35,D,CC
8054,761012-01-N6,761226-15-M9,2,1976-10-12 01:33:43.778571,0.634519758068799,-0.1785714285714285,3,35,D,DD
8055,761012-02-N2,761226-15-M9,2,1976-10-12 02:11:40.706803,0.6612057303520271,2.993197278911565,3,35,D,CC
8056,761012-02-N5,761226-15-M9,2,1976-10-12 02:04:38.750000,0.6002017900120032,1.2500000000000002,3,35,D,AA
8057,761012-03-M1,761226-15-M9,2,1976-10-12 03:22:34.005783,0.7209980861802615,-1.5391156462585036,3,35,B,AA
8058,761012-03-M2,761226-15-M9,2,1976-10-12 03:26:39.116667,0.6644886018736931,-1.2500000000000002,3,35,B,AA
8059,761012-03-M3,761226-15-M9,2,1976-10-12 03:42:43.317347,0.691784065805539,-2.1173469387755106,3,35,C,AA
8060,761012-04-M1,761226-15-M9,2,1976-10-12 04:53:41.137390,0.737769283142761,-0.6122448979591837,3,35,A,AA
8061,761012-05-M1,761226-15-M9,2,1976-10-12 05:42:52.678036,0.6657863202638367,1.7006802721088436,3,35,A,AA
8062,761012-05-M2,761226-15-M9,2,1976-10-12 05:46:14.379503,0.738251574661658,-0.0510204081632653,3,35,A,AA
8063,761012-05-M4,761226-15-M9,2,1976-10-12 05:34:57.314966,0.670657212342707,0.0850340136054421,3,35,C,AA
8064,761012-07-M1,761226-15-M9,2,1976-10-12 07:04:31.411224,0.7272027793385039,-0.5612244897959184,3,35,A,AA
8065,761012-07-M2,761226-15-M9,2,1976-10-12 07:27:20.486054,0.7116413833238366,-1.3860544217687076,3,35,B,AA
8066,761012-07-M3,761226-15-M9,2,1976-10-12 07:32:46.838421,0.6525267947065202,-17.51700680272109,3,35,A,BB
8067,761012-07-M4,761226-15-M9,2,1976-10-12 07:52:38.521429,0.7622373267652538,0.1785714285714285,3,35,B,AA
8068,761012-07-M5,761226-15-M9,2,1976-10-12 07:42:39.681293,0.6887426329848307,0.5187074829931974,3,35,C,BB
8069,761012-08-M2,761226-15-M9,2,1976-10-12 08:21:25.227272,0.7021767163437692,1.7772108843537415,3,35,A,AA
8070,761012-08-M3,761226-15-M9,2,1976-10-12 08:26:32.224232,0.7289441527798864,-2.746598639455782,3,35,A,AA
8071,761012-08-M4,761226-15-M9,2,1976-10-12 08:36:56.601464,0.7829947024976275,2.1173469387755106,3,35,A,AA
8072,761012-08-M5,761226-15-M9,2,1976-10-12 08:40:05.942168,0.745472602188871,-7.100340136054422,3,35,A,AA
8073,761012-08-M6,761226-15-M9,2,1976-10-12 08:44:18.562709,0.7088753793181896,0.0340136054421768,3,35,A,AA
8074,761012-08-M8,761226-15-M9,2,1976-10-12 08:50:12.521429,0.6792900972158371,-2.321428571428572,3,35,C,AA
8075,761012-08-M9,761226-15-M9,2,1976-10-12 08:10:49.541837,0.6980001913595378,1.658163265306123,3,35,C,AA
8076,761012-08-N2,761226-15-M9,2,1976-10-12 08:53:18.048299,0.7008323752388306,1.751700680272109,3,35,D,AA
8077,761012-09-M1,761226-15-M9,2,1976-10-12 09:24:56.033333,0.6711463135756741,-0.8333333333333334,3,35,B,AA
8078,761012-09-M2,761226-15-M9,2,1976-10-12 09:08:55.434013,0.7168743303490828,0.7993197278911566,3,35,B,AA
8079,761012-09-N3,761226-15-M9,2,1976-10-12 09:14:05.841497,0.6727498734740898,1.2585034013605445,3,35,D,BB
8080,761012-09-N4,761226-15-M9,2,1976-10-12 09:31:04.206463,0.6680538799623763,0.0935374149659864,3,35,D,CC
8081,761012-10-M2,761226-15-M9,2,1976-10-12 10:55:40.779028,0.6868479496462159,-3.120748299319728,3,35,A,AA
8082,761012-10-N1,761226-15-M9,2,1976-10-12 10:07:57.103061,0.7090100809596829,1.0969387755102042,3,35,D,DD
8083,761012-11-M3,761226-15-M9,2,1976-10-12 11:42:21.413960,0.7332128893868173,0.9438775510204084,3,35,A,AA
8084,761012-11-M4,761226-15-M9,2,1976-10-12 11:55:47.257143,0.6609238699106708,-0.3571428571428571,3,35,C,CC
8085,761012-12-M1,761226-15-M9,2,1976-10-12 12:13:13.766113,0.6929529399436939,0.7823129251700681,3,35,A,AA
8086,761012-12-M2,761226-15-M9,2,1976-10-12 12:23:30.631274,0.7306463675452218,0.8588435374149661,3,35,A,AA
8087,761012-12-M3,761226-15-M9,2,1976-10-12 12:33:26.472706,0.7323049997043756,-0.4081632653061224,3,35,A,AA
8088,761012-12-N1,761226-15-M9,2,1976-10-12 12:04:08.310544,0.6740269392654492,-0.1105442176870748,3,35,D,AA
8089,761012-20-M1,761226-15-M9,2,1976-10-12 20:04:25.902041,0.6455826787629203,-0.1020408163265306,3,35,B,AA
8090,761012-20-M5,761226-15-M9,2,1976-10-12 20:31:26.119728,0.6915923808633937,-1.8197278911564627,3,35,C,BB
8091,761012-20-M7,761226-15-M9,2,1976-10-12 20:41:52.993197,0.6759405070798782,2.840136054421769,3,35,B,AA
8092,761012-20-M8,761226-15-M9,2,1976-10-12 20:46:42.080412,0.7228440804706439,-4.1921768707483,3,35,A,AA
8093,761012-21-M2,761226-15-M9,2,1976-10-12 21:16:45.435374,0.651609056603892,1.5646258503401362,3,35,C,CC
8094,761012-21-M3,761226-15-M9,2,1976-10-12 21:27:04.281633,0.7132475508049324,-1.5816326530612246,3,35,B,AA
8095,761012-21-M4,761226-15-M9,2,1976-10-12 21:34:01.971298,0.7354505594760561,-2.8146258503401365,3,35,A,AA
8096,761012-21-M5,761226-15-M9,2,1976-10-12 21:55:00.660112,0.7210637979344763,-5.212585034013606,3,35,A,AA
8097,761012-22-M2,761226-15-M9,2,1976-10-12 22:40:30.303741,0.6687420029414949,-1.85374149659864,3,35,A,BB
8098,761012-22-M3,761226-15-M9,2,1976-10-12 22:04:45.771088,0.7203694856401005,-3.1377551020408165,3,35,B,AA
8099,761012-23-M3,761226-15-M9,2,1976-10-12 23:44:45.480953,0.6557743075939488,-0.7142857142857143,3,35,B,DD
8100,761012-23-M4,761226-15-M9,2,1976-10-12 23:25:17.670748,0.6786795665794174,-1.870748299319728,3,35,C,AA
8101,761013-00-M1,761226-15-M9,2,1976-10-13 00:13:33.629493,0.6845556817512785,0.9013605442176872,3,35,A,AA
8102,761013-00-M2,761226-15-M9,2,1976-10-13 00:21:39.804088,0.7264271062529576,-6.113945578231293,3,35,A,AA
8103,761013-00-N2,761226-15-M9,2,1976-10-13 00:34:11.395578,0.6637837274652555,-2.6955782312925174,3,35,D,BB
8104,761013-02-M1,761226-15-M9,2,1976-10-13 02:54:40.263430,0.7209891748480795,0.2380952380952381,3,35,A,AA
8105,761013-03-M4,761226-15-M9,2,1976-10-13 03:43:18.507790,0.7029466049660825,-1.7431972789115648,3,35,A,AA
8106,761013-03-N2,761226-15-M9,2,1976-10-13 03:49:21.544218,0.6860754355283739,-3.04421768707483,3,35,D,AA
8107,761013-03-N4,761226-15-M9,2,1976-10-13 03:23:12.072109,0.6854325569941037,-0.272108843537415,3,35,D,AA
8108,761013-04-M1,761226-15-M9,2,1976-10-13 04:11:34.084694,0.6786677294702226,-2.984693877551021,3,35,C,AA
8109,761013-04-M4,761226-15-M9,2,1976-10-13 04:30:21.975850,0.6656341582255152,-0.8758503401360545,3,35,C,BB
8110,761013-04-M5,761226-15-M9,2,1976-10-13 04:40:35.334694,0.6791260165314146,-1.7346938775510206,3,35,C,AA
8111,761013-04-N3,761226-15-M9,2,1976-10-13 04:17:07.957823,0.6687373630653303,-2.057823129251701,3,35,D,DD
8112,761013-05-M1,761226-15-M9,2,1976-10-13 05:55:02.113024,0.6953342099365255,0.6292517006802721,3,35,A,BB
8113,761013-05-N1,761226-15-M9,2,1976-10-13 05:02:28.099660,0.6046757352909545,2.100340136054422,3,35,D,DD
8114,761013-06-M1,761226-15-M9,2,1976-10-13 06:38:56.806061,0.6727578084394779,-1.85374149659864,3,35,A,AA
8115,761013-07-M1,761226-15-M9,2,1976-10-13 07:20:14.842695,0.7412930668308357,0.7057823129251701,3,35,A,AA
8116,761013-08-M1,761226-15-M9,2,1976-10-13 08:41:45.499029,0.6629690085417054,-0.4846938775510204,3,35,A,AA
8117,761013-08-M2,761226-15-M9,2,1976-10-13 08:51:08.294031,0.6738416206387438,-0.0595238095238095,3,35,A,AA
8118,761013-08-N2,761226-15-M9,2,1976-10-13 08:03:26.083673,0.6703735083581333,-6.683673469387756,3,35,D,AA
8119,761013-09-M1,761226-15-M9,2,1976-10-13 09:22:50.887662,0.7363115926893936,-1.6836734693877553,3,35,A,AA
8120,761013-09-M2,761226-15-M9,2,1976-10-13 09:30:50.674235,0.7192877904267894,4.175170068027211,3,35,A,CC
8121,761013-10-M1,761226-15-M9,2,1976-10-13 10:54:19.438449,0.6777397356663446,-1.3775510204081634,3,35,A,AA
8122,761013-11-M1,761226-15-M9,2,1976-10-13 11:09:46.156881,0.7119725268769148,-0.2040816326530612,3,35,A,AA
8123,761013-11-M2,761226-15-M9,2,1976-10-13 11:29:39.353316,0.6728194812775246,-6.666666666666667,3,35,A,AA
8124,761013-11-M3,761226-15-M9,2,1976-10-13 11:43:07.705782,0.7077711223708436,0.1275510204081632,3,35,B,BB
8125,761013-12-M1,761226-15-M9,2,1976-10-13 12:07:26.430182,0.7549616210837731,-2.5510204081632657,3,35,A,AA
8126,761013-13-N1,761226-15-M9,2,1976-10-13 13:34:28.142857,0.6471606582486786,0.3571428571428571,3,35,D,CC
8127,761013-14-M1,761226-15-M9,2,1976-10-13 14:17:31.504056,0.673153995269453,-18.35884353741497,3,35,A,AA
8128,761013-14-N1,761226-15-M9,2,1976-10-13 14:25:57.285374,0.6951299382027076,-2.185374149659864,3,35,D,AA
8129,761013-15-M2,761226-15-M9,2,1976-10-13 15:50:40.848075,0.719356380481054,2.950680272108844,3,35,A,AA
8130,761013-15-M3,761226-15-M9,2,1976-10-13 15:55:54.386395,0.6909953151472092,-1.8197278911564627,3,35,B,AA
8131,761013-15-M4,761226-15-M9,2,1976-10-13 15:11:22.327551,0.6599824940370782,-0.1275510204081632,3,35,C,DD
8132,761013-15-N1,761226-15-M9,2,1976-10-13 15:09:04.795578,0.6667463230831036,-2.6955782312925174,3,35,D,AA
8133,761013-16-M1,761226-15-M9,2,1976-10-13 16:07:02.718367,0.6982485974672488,4.081632653061225,3,35,B,AA
8134,761013-16-M2,761226-15-M9,2,1976-10-13 16:17:50.445918,0.7098139785601255,-0.2125850340136054,3,35,B,AA
8135,761013-16-M4,761226-15-M9,2,1976-10-13 16:38:09.106324,0.6638720801517396,-28.375850340136054,3,35,A,AA
8136,761013-16-M5,761226-15-M9,2,1976-10-13 16:48:13.084354,0.6799599243330718,-0.8843537414965987,3,35,C,DD
8137,761013-16-M6,761226-15-M9,2,1976-10-13 16:10:10.021088,0.6765451496305277,-0.2210884353741496,3,35,C,AA
8138,761013-17-M2,761226-15-M9,2,1976-10-13 17:21:44.408503,0.6893452173911837,-0.0085034013605442,3,35,B,BB
8139,761013-21-M1,761226-15-M9,2,1976-10-13 21:37:49.123558,0.6953182398920335,-3.732993197278912,3,35,A,AA
8140,761013-21-N1,761226-15-M9,2,1976-10-13 21:08:34.669728,0.6289817448559419,-0.5697278911564626,3,35,D,BB
8141,761014-02-M2,761226-15-M9,2,1976-10-14 02:43:29.085938,0.7676088398160235,1.641156462585034,3,35,A,AA
8142,761014-04-M1,761226-15-M9,2,1976-10-14 04:32:16.299176,0.7705593966181863,0.9013605442176872,3,35,A,AA
8143,761014-06-M2,761226-15-M9,2,1976-10-14 06:27:47.116898,0.7684114447734434,2.168367346938776,3,35,A,AA
8144,761014-06-N1,761226-15-M9,2,1976-10-14 06:36:52.550000,0.6288066407092073,1.2500000000000002,3,35,D,BB
8145,761014-06-N2,761226-15-M9,2,1976-10-14 06:57:41.061565,0.6721763092364567,2.33843537414966,3,35,D,DD
8146,761014-07-M1,761226-15-M9,2,1976-10-14 07:47:06.173809,0.7115367368509452,-4.940476190476191,3,35,B,AA
8147,761014-07-N1,761226-15-M9,2,1976-10-14 07:12:26.068027,0.6786293374666592,2.431972789115646,3,35,D,DD
8148,761014-08-M1,761226-15-M9,2,1976-10-14 08:10:19.690043,0.7834098282780144,1.8962585034013608,3,35,A,AA
