,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4021,770105-21-N2,770105-21-N2,1977-01-05 21:40:46.650000,CC,isolated,366.09504,356.7500266666667,25.411130208333333,0.0058031531507055,356.7500266666667,20.2658175,-1.0,-1.0,-1.0,-1.0
4022,770105-21-N3,770105-21-N3,1977-01-05 21:43:57.250000,CC,isolated,366.0611555555556,356.727437037037,25.41333622685185,0.0030333185393373,356.727437037037,14.0671775,-1.0,-1.0,-1.0,-1.0
4023,770105-21-N4,770105-21-N4,1977-01-05 21:46:24.100000,DD,isolated,366.03380296296297,356.7112785185185,25.41503587962963,0.0047756311744426,356.7112785185185,55.456123,-1.0,-1.0,-1.0,-1.0
4024,770105-22-M1,770105-22-M1,1977-01-05 22:01:14.916667,AA,isolated,365.86668148142223,356.61445432094814,25.42534625771991,0.0089507396994909,356.61445432094814,30.01785825,128.66844562698728,137.9584167286693,236.4575749490196,0.0304195959844354
4025,770105-23-M1,770105-23-M1,1977-01-05 23:14:47.147449,AA,isolated,365.0424753061185,356.11152326530373,25.476413743622683,0.0047176714816238,356.11152326530373,35.785970750000004,136.439369043624,6.946230808726754,142.92009141267076,0.6123211754982362
4026,770105-23-M2,770105-23-M2,1977-01-05 23:25:50.225000,AA,isolated,364.92440444444446,356.04256925925927,25.484088252314816,0.0039229489609286,356.04256925925927,26.06496675,323.644673265618,33.99690432915224,100.4526519737441,0.1433299980386096
4027,770105-23-M3,770105-23-M3,1977-01-05 23:39:11.090447,AA,isolated,364.77053072872593,355.9480189099852,25.49335752832176,0.0062830976020002,355.9480189099852,40.7199845,101.32354222723455,1.1192482528735848,335.9491329342491,0.0707440221787818
4028,770105-23-N1,770105-23-N1,1977-01-05 23:48:39.950000,CC,isolated,364.6609725925926,355.8805985185185,25.499941550925925,0.0029560150212327,355.8805985185185,53.934355,-1.0,-1.0,-1.0,-1.0
4029,770106-00-M1,770106-00-M1,1977-01-06 00:07:24.272569,AA,isolated,364.4444363941185,355.75392728914073,25.512954543622683,0.0048159570106753,355.75392728914073,17.989797,156.68729297647374,2.1967055190942326,210.46091539301807,0.0040023615325529
4030,770106-00-M2,770106-00-M2,1977-01-06 00:17:29.609999,AA,isolated,364.32785288908144,355.6856017778963,25.51996076387732,0.0041337798643951,355.6856017778963,27.43690575,250.7746024588652,163.22028698418768,215.08332196655164,0.6817920895991695
4031,770106-00-M3,770106-00-M3,1977-01-06 00:24:14.966452,BB,isolated,364.2513392974815,355.6375595316543,25.524652389486885,0.0044739835019132,355.6375595316543,29.25952533333333,281.3719787488534,50.571916078321216,325.854734956942,0.0656716374531563
4032,770106-00-M5,770106-00-M5,1977-01-06 00:36:51.058333,AA,isolated,364.114166543274,355.54794864201483,25.53340345292824,0.0060986224157829,355.54794864201483,27.57389575,178.10062494914536,0.7773208328502921,174.35029513097362,6.049525594812021
4033,770106-00-N1,770106-00-N1,1977-01-06 00:27:20.175000,AA,isolated,364.2184133333333,355.61560888888886,25.526796006944444,0.0074451987403256,355.61560888888886,39.3258515,297.40705615388083,0.3105572714642022,84.36331048463884,0.0956352093731017
4034,770106-01-M1,770106-01-M1,1977-01-06 01:44:33.466349,AA,isolated,363.32177685130375,355.0664780623407,25.58042206422453,0.0068940805190294,355.0664780623407,33.06377675,337.1292801956853,0.6476993522613165,208.0240707721616,1.40390003932232
4035,770106-01-N1,770106-01-N1,1977-01-06 01:26:18.050000,CC,isolated,363.5327459259259,355.1963051851852,25.56774363425926,0.0027111287213266,355.1963051851852,47.2586745,-1.0,-1.0,-1.0,-1.0
4036,770106-02-M1,770106-02-M1,1977-01-06 02:20:17.647729,AA,isolated,362.8988234003408,354.8123528617482,25.605238978344907,0.008614553265996,354.8123528617482,51.93639575,173.98427288260683,0.0246399398874828,171.60887004812884,0.0689019458249604
4037,770106-02-M2,770106-02-M2,1977-01-06 02:41:30.354085,AA,isolated,362.6501487823704,354.65795278866665,25.6199693759838,0.0068282387375305,354.65795278866665,40.596855000000005,7.231579939280007,1.740967331734539,194.02798048523223,0.1463480319196714
4038,770106-03-M2,770106-03-M2,1977-01-06 03:24:59.300000,DD,isolated,362.12903407407407,354.34009333333336,25.650165509259256,0.0036673554648286,354.34009333333336,28.113266,-1.0,-1.0,-1.0,-1.0
4039,770106-03-N1,770106-03-N1,1977-01-06 03:47:48.000000,DD,isolated,361.8476444444444,354.17008888888887,25.666006944444444,0.0027362690151418,354.17008888888887,5.855443,-1.0,-1.0,-1.0,-1.0
4040,770106-16-M1,770106-16-M1,1977-01-06 16:44:22.179011,AA,isolated,351.4428586194519,347.7822697761481,26.205291423738423,0.0097917140100244,347.7822697761481,23.98529025,236.34981752155,107.348337342565,238.77483513649508,0.0156999287122349
4041,770106-17-N2,770106-17-N2,1977-01-06 17:52:11.800000,DD,isolated,350.42791703703705,347.16629925925923,26.25239351851852,0.0088938568657344,347.16629925925923,2.861565,-1.0,-1.0,-1.0,-1.0
4042,770106-17-N3,770106-17-N3,1977-01-06 17:11:04.450000,AA,isolated,351.04583407407404,347.5383859259259,26.22383622685185,0.0107564380404614,347.5383859259259,28.4488105,236.3488091778207,95.80440927688724,123.73865723570006,0.0568917629252899
4043,770106-21-N4,770106-21-N4,1977-01-06 21:36:08.325000,AA,isolated,346.97178,345.0466433333333,26.407908854166667,0.0070038899469585,345.0466433333333,22.95306225,236.5044523743116,106.9562021585413,140.2931018933627,0.0325076283364926
4044,770106-23-M2,770106-23-M2,1977-01-06 23:26:38.221010,AA,isolated,345.1934637157036,343.96621583540747,26.484643761689817,0.0062000848680369,343.96621583540747,33.20561325,167.23177115772432,0.1923321709988945,59.45620480246573,5.21997635047885
4045,770106-23-M4,770106-23-M4,1977-01-06 23:06:33.700000,DD,isolated,345.51501333333334,344.16250814814816,26.47070254629629,0.0048421080522373,344.16250814814816,59.053403,-1.0,-1.0,-1.0,-1.0
4046,770106-23-N1,770106-23-N1,1977-01-06 23:03:40.650000,CC,isolated,345.56116,344.19070888888893,26.468699652777783,0.0056191469917907,344.19070888888893,6.276872,-1.0,-1.0,-1.0,-1.0
4047,770106-23-N4,770106-23-N4,1977-01-06 23:29:11.250000,CC,isolated,345.15038888888887,343.9412777777778,26.486414930555554,0.0067286804084581,343.9412777777778,23.080783000000004,-1.0,-1.0,-1.0,-1.0
4048,770106-23-N9,770106-23-N9,1977-01-06 23:55:18.200000,DD,isolated,344.7193214814815,343.67592296296294,26.50455092592593,0.0062708701645469,343.67592296296294,39.334015,-1.0,-1.0,-1.0,-1.0
4049,770107-00-M1,770107-00-M1,1977-01-07 00:48:01.936020,AA,isolated,343.8487883795556,343.14765581866664,26.541168240972222,0.0056928621701542,343.14765581866664,29.80756925,352.32377640169096,0.1879549446854261,112.898683968857,0.0054592544847755
4050,770107-00-M2,770107-00-M2,1977-01-07 00:01:35.500000,CC,isolated,344.6145333333333,343.6144370370371,26.50891782407408,0.0105008986042301,343.6144370370371,7.992347499999999,-1.0,-1.0,-1.0,-1.0
4051,770107-00-N2,770107-00-N2,1977-01-07 00:14:11.800000,DD,isolated,344.410234074074,343.4911881481481,26.51767129629629,0.006067622221941,343.4911881481481,9.274831,-1.0,-1.0,-1.0,-1.0
4052,770107-04-M1,770107-04-M1,1977-01-07 04:27:32.100000,BB,isolated,340.083822222321,340.8762933333926,26.693600694440587,0.0062976809231374,340.8762933333926,18.962926,229.95151196832245,101.80648564149652,53.83680889909992,0.9346171879249882
4053,770107-04-M2,770107-04-M2,1977-01-07 04:55:29.783333,AA,isolated,339.58673086429627,340.57803851857784,26.713018325613422,0.0062835340403506,340.57803851857784,27.587416,247.2838725339165,109.49355962470766,341.5047726115596,0.2588467779290306
4054,770107-04-M3,770107-04-M3,1977-01-07 04:37:51.333333,BB,isolated,339.90034567901233,340.7662074074074,26.70076774691358,0.0052552347229296,340.7662074074074,42.06689466666666,267.09971036699915,57.1767221649276,285.5168502636767,0.8818630839821088
4055,770107-08-M1,770107-08-M1,1977-01-07 08:00:32.266667,AA,isolated,336.21996148137777,338.56426370364443,26.841519290127312,0.0112289651198528,338.56426370364443,24.17295975,241.97586700417665,100.52963338580732,101.1975423722161,0.0547680616090862
4056,770107-08-M3,770107-08-M3,1977-01-07 08:47:56.300000,DD,isolated,335.3258725925926,338.03865777777776,26.874436342592592,0.0055567683177119,338.03865777777776,60.79524,-1.0,-1.0,-1.0,-1.0
4057,770107-08-N1,770107-08-N1,1977-01-07 08:03:21.575000,AA,isolated,336.1672877777778,338.53416444444446,26.84347887731482,0.0068488897205414,338.53416444444446,39.86632775,351.85939103706875,0.0731765026724755,159.05906894182323,2.789436356382376
4058,770107-08-N2,770107-08-N2,1977-01-07 08:13:07.950000,CC,isolated,335.98486,338.42157999999995,26.850265625,0.0061472189064914,338.42157999999995,38.7455795,-1.0,-1.0,-1.0,-1.0
