evid,pair,cc,dt,quality
760910-17-N1,14,0.7765074947725874,0.2551020408163265,HQ-LQ
760910-17-N1,23,0.7836056617161319,-0.272108843537415,LQ-LQ
760910-17-N1,34,0.7797484950606602,0.1870748299319728,LQ-LQ
760910-17-N1,24,0.7791739883979809,-0.3741496598639456,LQ-LQ
760910-18-M1,12,0.7817884610184419,-0.4591836734693878,HQ-HQ
760910-18-M1,13,0.7881295302774737,-1.862244897959184,HQ-HQ
760910-18-M1,14,0.7890378322296088,0.0170068027210884,HQ-HQ
760910-18-M1,23,0.7772578063606765,0.2210884353741496,HQ-HQ
760910-18-M1,34,0.79053953894735,0.5952380952380953,HQ-HQ
760910-18-M1,24,0.7858134736614985,-0.4931972789115647,HQ-HQ
760910-18-M2,12,0.7818450659684927,0.2976190476190476,HQ-LQ
760910-18-M2,13,0.7731770212657084,-1.0969387755102042,HQ-LQ
760910-18-M2,14,0.7836567813939884,0.0510204081632653,HQ-HQ
760910-18-M2,23,0.7843097942351709,0.9438775510204084,LQ-LQ
760910-18-M2,34,0.7820333764455549,1.369047619047619,HQ-LQ
760910-18-M2,24,0.7870082580592602,0.0510204081632653,HQ-LQ
760910-18-N1,12,0.7866561492362087,0.6122448979591837,HQ-HQ
760910-18-N1,13,0.784999910784932,2.389455782312925,HQ-HQ
760910-18-N1,14,0.7822597722176122,-0.0680272108843537,HQ-HQ
760910-18-N1,23,0.7806033801775186,0.3061224489795918,HQ-HQ
760910-18-N1,34,0.782977377939538,-0.467687074829932,HQ-HQ
760910-18-N1,24,0.7810408877907413,-0.5102040816326531,HQ-HQ
760910-20-M1,12,0.7796690880377626,-2.006802721088436,HQ-HQ
760910-20-M1,13,0.7891665713976541,-1.1819727891156464,HQ-HQ
760910-20-M1,14,0.7996331754563182,-0.6717687074829932,HQ-HQ
760910-20-M1,23,0.7683410118699853,1.215986394557823,HQ-HQ
760910-20-M1,34,0.7890638661851751,-0.4421768707482993,HQ-HQ
760910-20-M1,24,0.782693986757958,2.253401360544218,HQ-HQ
760910-20-M2,12,0.7886584614620147,-0.5357142857142858,HQ-HQ
760910-20-M2,13,0.7955565171620224,-0.2210884353741496,HQ-HQ
760910-20-M2,14,0.7797431654084913,1.3775510204081634,HQ-HQ
760910-20-M2,23,0.7817921570612594,0.4166666666666667,HQ-HQ
760910-20-M2,34,0.7970015603170469,-1.3775510204081634,HQ-HQ
760910-20-M2,24,0.779316937195781,-0.0510204081632653,HQ-HQ
760910-20-M3,12,0.8062856477371989,1.1479591836734695,HQ-HQ
760910-20-M3,13,0.8153390886490726,-0.0255102040816326,HQ-HQ
760910-20-M3,14,0.7957143948685539,-0.4591836734693878,HQ-HQ
760910-20-M3,23,0.7948883376456563,-0.2465986394557823,HQ-HQ
760910-20-M3,34,0.8076088548641566,0.8758503401360545,HQ-HQ
760910-20-M3,24,0.7757834074992283,0.8163265306122449,HQ-HQ
760910-20-N1,12,0.8137813122343367,1.1649659863945578,HQ-LQ
760910-20-N1,13,0.8129017866741214,0.4081632653061224,HQ-HQ
760910-20-N1,14,0.7983596579908044,2.491496598639456,HQ-HQ
760910-20-N1,23,0.7955533092470941,-1.7176870748299322,HQ-LQ
760910-20-N1,34,0.8008132131263844,-1.3520408163265307,HQ-HQ
760910-20-N1,24,0.7850360742873574,3.1802721088435377,HQ-LQ
760910-21-M1,12,0.7878693821598055,-0.0765306122448979,HQ-HQ
760910-21-M1,13,0.7797711994224832,-0.5272108843537415,HQ-HQ
760910-21-M1,14,0.7843629915636708,-0.4506802721088436,HQ-HQ
760910-21-M1,23,0.7881826160479187,-0.195578231292517,HQ-HQ
760910-21-M1,34,0.7821589075215736,0.1700680272108843,HQ-HQ
760910-21-M1,24,0.7876855646218106,0.3401360544217687,HQ-HQ
760910-21-M2,12,0.7846570338055503,-0.0340136054421768,HQ-HQ
760910-21-M2,13,0.7915421064770618,0.3996598639455783,HQ-HQ
760910-21-M2,14,0.7909637907666819,0.7568027210884355,HQ-HQ
760910-21-M2,23,0.7915879971618586,1.556122448979592,HQ-HQ
760910-21-M2,34,0.788760598325773,-0.0765306122448979,HQ-HQ
760910-21-M2,24,0.7926026872133893,0.6122448979591837,HQ-HQ
760910-21-M3,12,0.7833113564802484,-0.2295918367346939,HQ-HQ
760910-21-M3,13,0.7841804693022745,0.4761904761904762,HQ-HQ
760910-21-M3,14,0.7890667903710521,0.4081632653061224,HQ-HQ
760910-21-M3,23,0.7752098137659518,0.4506802721088436,HQ-HQ
760910-21-M3,34,0.7824913190986726,-0.0510204081632653,HQ-HQ
760910-21-M3,24,0.7734612573894749,0.2806122448979592,HQ-HQ
760910-22-M1,12,0.7797197053498924,-4.770408163265307,HQ-HQ
760910-22-M1,13,0.7894112187301681,-0.5272108843537415,HQ-HQ
760910-22-M1,14,0.7824339520531997,-1.5986394557823131,HQ-HQ
760910-22-M1,23,0.7766162971173299,-0.9778911564625852,HQ-HQ
760910-22-M1,34,0.7957740732860272,0.4931972789115647,HQ-HQ
760910-22-M1,24,0.785837437276086,-0.0510204081632653,HQ-HQ
760910-22-M2,12,0.7632348934745671,-0.6292517006802721,HQ-LQ
760910-22-M2,13,0.7767489952166743,-0.1020408163265306,HQ-LQ
760910-22-M2,14,0.7872464524216782,-0.7227891156462586,HQ-LQ
760910-22-M2,23,0.7715698266737611,0.2465986394557823,LQ-LQ
760910-22-M2,34,0.778065010306038,-0.1870748299319728,LQ-LQ
760910-22-M2,24,0.774009444103275,0.3061224489795918,LQ-LQ
760910-22-M3,12,0.7847904776572145,0.7227891156462586,LQ-LQ
760910-22-M3,13,0.7842347102751762,-0.4506802721088436,LQ-LQ
760910-22-M3,14,0.776032804825408,-0.3401360544217687,LQ-LQ
760910-22-M3,23,0.7898859020597464,-0.6802721088435375,LQ-LQ
760910-22-M3,34,0.7894548838946795,-1.0459183673469388,LQ-LQ
760910-22-M3,24,0.7820160771954471,-0.4251700680272109,LQ-LQ
760910-22-N1,12,0.7926541047990157,-0.7823129251700681,LQ-LQ
760910-22-N1,13,0.7884382957627819,-0.0085034013605442,LQ-LQ
760910-22-N1,14,0.7822463146036345,0.697278911564626,LQ-LQ
760910-22-N1,23,0.7808272231469173,-0.0340136054421768,LQ-LQ
760910-22-N1,34,0.7790232129413651,-0.6462585034013606,LQ-LQ
760910-22-N1,24,0.7910384300936552,0.620748299319728,LQ-LQ
760910-22-N3,12,0.7893737037824905,0.7908163265306123,HQ-LQ
760910-22-N3,13,0.796840101972213,-0.5272108843537415,HQ-HQ
760910-22-N3,14,0.7954860276039826,0.2806122448979592,HQ-HQ
760910-22-N3,23,0.7862815382438877,0.0765306122448979,HQ-LQ
760910-22-N3,34,0.7999077235003331,-0.0595238095238095,HQ-HQ
760910-22-N3,24,0.7809754286032732,0.2380952380952381,HQ-LQ
760910-22-N4,12,0.789560160389603,-0.0850340136054421,LQ-LQ
760910-22-N4,13,0.79120857132325,0.314625850340136,LQ-LQ
760910-22-N4,14,0.779718318109464,0.7227891156462586,LQ-LQ
760910-22-N4,23,0.78322324271194,-0.3996598639455783,LQ-LQ
760910-22-N4,34,0.7899330030117854,0.1530612244897959,LQ-LQ
760910-22-N4,24,0.7760671269632702,0.3231292517006803,LQ-LQ
760910-23-M1,12,0.7746835670719099,-0.5272108843537415,HQ-HQ
760910-23-M1,13,0.7850013598199567,-0.1445578231292517,HQ-HQ
760910-23-M1,14,0.7782860658776581,0.0595238095238095,HQ-HQ
760910-23-M1,23,0.78533947210104,1.3520408163265307,HQ-HQ
760910-23-M1,34,0.7876178217993621,0.4591836734693878,HQ-HQ
760910-23-M1,24,0.7799403005336822,1.2329931972789117,HQ-HQ
760910-23-M2,12,0.7729762355353328,-0.4081632653061224,HQ-HQ
760910-23-M2,13,0.7858503414954984,0.195578231292517,HQ-HQ
760910-23-M2,14,0.7853003913058015,0.0850340136054421,HQ-HQ
760910-23-M2,23,0.7783702530773252,-0.9183673469387756,HQ-HQ
760910-23-M2,34,0.7827293434694914,-0.3316326530612245,HQ-HQ
760910-23-M2,24,0.7853170498704134,-0.4591836734693878,HQ-HQ
760910-23-M3,12,0.7753775567304104,-0.7738095238095238,HQ-HQ
760910-23-M3,13,0.7883949837546422,0.1530612244897959,HQ-HQ
760910-23-M3,14,0.7779598342315173,1.3180272108843538,HQ-HQ
760910-23-M3,23,0.778761179135321,-1.9982993197278915,HQ-HQ
760910-23-M3,34,0.7914914221700972,0.3231292517006803,HQ-HQ
760910-23-M3,24,0.7693268009142775,-1.360544217687075,HQ-HQ
760910-23-M4,12,0.7597891568402757,-0.3231292517006803,LQ-LQ
760910-23-M4,13,0.7716597019093658,-1.2585034013605445,LQ-LQ
760910-23-M4,14,0.773432119596257,-1.4285714285714286,LQ-LQ
760910-23-M4,23,0.7629110494938013,-0.042517006802721,LQ-LQ
760910-23-M4,34,0.7791517584570059,0.0085034013605442,LQ-LQ
760910-23-M4,24,0.7782414379166254,0.2551020408163265,LQ-LQ
760910-23-M5,12,0.7831663435232453,-1.709183673469388,LQ-LQ
760910-23-M5,13,0.787510158145002,0.7227891156462586,LQ-LQ
760910-23-M5,14,0.7778114430644523,0.3656462585034014,LQ-LQ
760910-23-M5,23,0.7822735250280586,1.1224489795918369,LQ-LQ
760910-23-M5,34,0.777659257102719,0.391156462585034,LQ-LQ
760910-23-M5,24,0.7866339692043247,-0.1530612244897959,LQ-LQ
760910-23-M6,12,0.7680238980548976,1.5901360544217689,HQ-HQ
760910-23-M6,13,0.7797885941134564,-0.2636054421768707,HQ-HQ
760910-23-M6,14,0.7874803979277458,-0.2806122448979592,HQ-HQ
760910-23-M6,23,0.7717404570261112,0.1785714285714285,HQ-HQ
760910-23-M6,34,0.7806751630749853,0.0850340136054421,HQ-HQ
760910-23-M6,24,0.7750908420277126,0.2380952380952381,HQ-HQ
760910-23-N1,12,0.7510595090784246,-0.3741496598639456,HQ-LQ
760910-23-N1,13,0.7834442666606145,0.2040816326530612,HQ-HQ
760910-23-N1,14,0.7809090783131846,-0.663265306122449,HQ-HQ
760910-23-N1,23,0.7701266464561213,0.0170068027210884,HQ-LQ
760910-23-N1,34,0.7926678625659428,0.0765306122448979,HQ-HQ
760910-23-N1,24,0.7691156621416254,0.0510204081632653,HQ-LQ
760910-23-N2,12,0.7499301441971178,0.0170068027210884,LQ-LQ
760910-23-N2,13,0.7699623938877512,0.6887755102040817,LQ-LQ
760910-23-N2,14,0.7571092388216466,-0.1360544217687075,HQ-LQ
760910-23-N2,23,0.7769500925394827,-0.0170068027210884,LQ-LQ
760910-23-N2,34,0.7627736766414297,0.0,HQ-LQ
760910-23-N2,24,0.7834394163200913,0.0,HQ-LQ
760910-23-N3,12,0.7852980250424535,0.5102040816326531,LQ-LQ
760910-23-N3,13,0.7754745532814425,-0.6462585034013606,LQ-LQ
760910-23-N3,14,0.7717989043988491,0.0595238095238095,LQ-LQ
760910-23-N3,23,0.7870454177281394,0.4931972789115647,LQ-LQ
760910-23-N3,34,0.7924649163655051,0.5527210884353742,LQ-LQ
760910-23-N3,24,0.7853792684847227,0.0935374149659864,LQ-LQ
760910-23-N4,12,0.7854472908375889,0.0595238095238095,LQ-LQ
760910-23-N4,13,0.7925214194194165,-2.4489795918367347,LQ-LQ
760910-23-N4,14,0.7913539168184102,0.8078231292517007,LQ-LQ
760910-23-N4,23,0.793785793381439,0.5527210884353742,LQ-LQ
760910-23-N4,34,0.7928131255746242,-0.5612244897959184,LQ-LQ
760910-23-N4,24,0.7891363030712977,0.042517006802721,LQ-LQ
760910-23-N5,12,0.7727969234589386,-0.6037414965986395,LQ-LQ
760910-23-N5,13,0.7831931873698488,0.1785714285714285,LQ-LQ
760910-23-N5,14,0.781542578063047,0.0170068027210884,LQ-LQ
760910-23-N5,23,0.7824203875897393,-0.4336734693877551,LQ-LQ
760910-23-N5,34,0.7904274894351109,-0.1020408163265306,LQ-LQ
760910-23-N5,24,0.7795506000939658,-0.1870748299319728,LQ-LQ
760911-00-M1,12,0.7967913835998501,1.0714285714285716,HQ-HQ
760911-00-M1,13,0.7923360489417515,0.2551020408163265,HQ-HQ
760911-00-M1,14,0.7793616619872794,0.5102040816326531,HQ-LQ
760911-00-M1,23,0.7973514691399808,0.6292517006802721,HQ-HQ
760911-00-M1,34,0.7927713439563394,0.0,HQ-LQ
760911-00-M1,24,0.7905205224043549,-0.5272108843537415,HQ-LQ
760911-00-M2,12,0.7913753646497338,-1.6156462585034017,HQ-HQ
760911-00-M2,13,0.7973532946154229,0.3996598639455783,HQ-HQ
760911-00-M2,14,0.7910993271965838,0.739795918367347,HQ-HQ
760911-00-M2,23,0.7805281719688829,1.3860544217687076,HQ-HQ
760911-00-M2,34,0.7942854355002448,-0.5612244897959184,HQ-HQ
760911-00-M2,24,0.7865973576668741,-1.1394557823129252,HQ-HQ
760911-00-M3,12,0.7879262364451434,0.8503401360544218,HQ-HQ
760911-00-M3,13,0.7992293825175444,-0.1105442176870748,HQ-HQ
760911-00-M3,14,0.7843476566528353,-0.1615646258503401,HQ-HQ
760911-00-M3,23,0.7926959235424771,-0.0085034013605442,HQ-HQ
760911-00-M3,34,0.7919852996556469,0.0595238095238095,HQ-HQ
760911-00-M3,24,0.7844981209711668,-1.190476190476191,HQ-HQ
760911-00-N1,12,0.7706038249711867,-0.2210884353741496,HQ-LQ
760911-00-N1,13,0.7700019431714029,-0.2891156462585034,HQ-HQ
760911-00-N1,14,0.7736104578937135,0.0340136054421768,HQ-LQ
760911-00-N1,23,0.7603424133409009,-0.3231292517006803,HQ-LQ
760911-00-N1,34,0.7662637901777026,0.119047619047619,HQ-LQ
760911-00-N1,24,0.761150162293331,1.1564625850340138,LQ-LQ
760911-00-N2,12,0.767715645187093,-1.5901360544217689,HQ-LQ
760911-00-N2,13,0.7795335057443791,-0.5017006802721089,HQ-HQ
760911-00-N2,14,0.771089644499958,0.0595238095238095,HQ-LQ
760911-00-N2,23,0.7779943139455164,0.8078231292517007,HQ-LQ
760911-00-N2,34,0.7779698773402843,-0.4166666666666667,HQ-LQ
760911-00-N2,24,0.7835346080525435,0.0,LQ-LQ
760911-02-M1,12,0.7833788081561125,-0.0085034013605442,LQ-LQ
760911-02-M1,13,0.7833276935572134,0.8333333333333334,HQ-LQ
760911-02-M1,14,0.7826020143345267,-0.7227891156462586,HQ-LQ
760911-02-M1,23,0.7945862735839293,2.312925170068028,HQ-LQ
760911-02-M1,34,0.7892604881828134,0.2891156462585034,HQ-HQ
760911-02-M1,24,0.788801838666483,1.0374149659863947,HQ-LQ
760911-02-M2,12,0.782677780483388,-1.5476190476190477,HQ-LQ
760911-02-M2,13,0.7899045228086127,-0.1870748299319728,HQ-LQ
760911-02-M2,14,0.7975854239492486,-0.0255102040816326,HQ-LQ
760911-02-M2,23,0.7957291869553631,0.6037414965986395,HQ-HQ
760911-02-M2,34,0.7876428505833716,0.7057823129251701,HQ-HQ
760911-02-M2,24,0.7818862586364007,-0.8673469387755103,HQ-HQ
760911-02-M3,12,0.7858285248840746,0.4591836734693878,HQ-HQ
760911-02-M3,13,0.7870004006495019,-0.6122448979591837,HQ-HQ
760911-02-M3,14,0.7917576021703016,0.0340136054421768,HQ-HQ
760911-02-M3,23,0.7919402675491665,0.1275510204081632,HQ-HQ
760911-02-M3,34,0.7917186705540133,0.5357142857142858,HQ-HQ
760911-02-M3,24,0.7959313854789447,0.2551020408163265,HQ-HQ
760911-02-M4,12,0.7826453069991515,0.0765306122448979,LQ-LQ
760911-02-M4,13,0.7918458709273887,2.321428571428572,LQ-LQ
760911-02-M4,14,0.7875413567403001,0.2806122448979592,HQ-LQ
760911-02-M4,23,0.7910365367156451,-1.4455782312925172,LQ-LQ
760911-02-M4,34,0.7955218315357369,-0.042517006802721,HQ-LQ
760911-02-M4,24,0.7831444947611127,-0.3316326530612245,HQ-LQ
760911-03-M1,12,0.7906801422523184,0.8163265306122449,HQ-HQ
760911-03-M1,13,0.7920930436088779,0.3656462585034014,HQ-HQ
760911-03-M1,14,0.7830673570619784,0.0,HQ-HQ
760911-03-M1,23,0.7737817902354462,0.9523809523809524,HQ-HQ
760911-03-M1,34,0.7739145442012941,0.2125850340136054,HQ-HQ
760911-03-M1,24,0.7833261721824181,-0.4591836734693878,HQ-HQ
760911-03-M2,12,0.7306555738407673,-2.346938775510204,HQ-LQ
760911-03-M2,13,0.7722503603744907,-0.6802721088435375,HQ-HQ
760911-03-M2,14,0.7803609413607826,0.0170068027210884,HQ-HQ
760911-03-M2,23,0.7694537768412137,0.6887755102040817,HQ-LQ
760911-03-M2,34,0.7784946005134895,-0.3571428571428571,HQ-HQ
760911-03-M2,24,0.7583352685073975,0.8248299319727892,HQ-LQ
760911-03-N1,12,0.7851580836696894,2.091836734693877,LQ-LQ
760911-03-N1,13,0.7930864528135393,0.0935374149659864,LQ-LQ
760911-03-N1,14,0.7962482807793904,0.314625850340136,HQ-LQ
760911-03-N1,23,0.7922607226038506,0.9523809523809524,LQ-LQ
760911-03-N1,34,0.7909520051315584,0.7227891156462586,HQ-LQ
760911-03-N1,24,0.784612851204585,-1.9642857142857144,HQ-LQ
760911-03-N2,12,0.7828634578257122,-1.360544217687075,HQ-HQ
760911-03-N2,13,0.7813160269635289,-0.2806122448979592,HQ-HQ
760911-03-N2,14,0.7849578455637504,-0.9778911564625852,HQ-HQ
760911-03-N2,23,0.7866235815309263,-0.5187074829931974,HQ-HQ
760911-03-N2,34,0.7837436541016974,-2.5935374149659864,HQ-HQ
760911-03-N2,24,0.7810144647234328,-0.9098639455782314,HQ-HQ
760911-03-N3,12,0.7991503289433518,2.2619047619047623,HQ-HQ
760911-03-N3,13,0.8057897818542473,-1.3350340136054424,HQ-HQ
760911-03-N3,14,0.7869428022636311,-0.7057823129251701,HQ-HQ
760911-03-N3,23,0.8159541625375644,0.2380952380952381,HQ-HQ
760911-03-N3,34,0.7970510849156438,-1.2755102040816328,HQ-HQ
760911-03-N3,24,0.7979998858772822,2.950680272108844,HQ-HQ
760911-04-M1,12,0.7687790398017823,0.3826530612244898,HQ-HQ
760911-04-M1,13,0.7794086918099059,-1.054421768707483,HQ-HQ
760911-04-M1,14,0.7850549481255276,0.2125850340136054,HQ-HQ
760911-04-M1,23,0.778466985256516,1.0629251700680271,HQ-HQ
760911-04-M1,34,0.7925430509986807,-0.1615646258503401,HQ-HQ
760911-04-M1,24,0.7803278297575867,-0.1785714285714285,HQ-HQ
760911-04-M2,12,0.7642955188472041,1.0374149659863947,LQ-LQ
760911-04-M2,13,0.7685747415970174,-0.042517006802721,LQ-LQ
760911-04-M2,14,0.7451218974738839,-0.0085034013605442,LQ-LQ
760911-04-M2,23,0.7851738983419538,-0.1870748299319728,LQ-LQ
760911-04-M2,34,0.7770141081152903,0.0,LQ-LQ
760911-04-M2,24,0.782802738245942,0.0170068027210884,LQ-LQ
760911-04-N1,12,0.7876963813550322,0.0340136054421768,HQ-LQ
760911-04-N1,13,0.7765554968359893,-0.0510204081632653,HQ-LQ
760911-04-N1,14,0.774974416251527,1.4625850340136055,HQ-HQ
760911-04-N1,23,0.7945974117880283,-0.2295918367346939,LQ-LQ
760911-04-N1,34,0.7755290955699699,0.4761904761904762,HQ-LQ
760911-04-N1,24,0.78549812356724,0.2891156462585034,HQ-LQ
760911-04-N2,12,0.7728352463605882,-0.0255102040816326,HQ-LQ
760911-04-N2,13,0.7788083982986119,0.9693877551020408,HQ-HQ
760911-04-N2,14,0.7758293104870134,-0.1615646258503401,HQ-HQ
760911-04-N2,23,0.7753277644197079,-0.467687074829932,HQ-LQ
760911-04-N2,34,0.7785933484511345,-0.467687074829932,HQ-HQ
760911-04-N2,24,0.770597421958683,-0.1020408163265306,HQ-LQ
760911-04-N3,12,0.784880571310963,0.2040816326530612,HQ-HQ
760911-04-N3,13,0.782317885891397,1.403061224489796,HQ-HQ
760911-04-N3,14,0.7839934372179471,-0.0850340136054421,HQ-HQ
760911-04-N3,23,0.7919320777663852,0.4251700680272109,HQ-HQ
760911-04-N3,34,0.782886743934511,-0.0170068027210884,HQ-HQ
760911-04-N3,24,0.7893582573438526,-0.391156462585034,HQ-HQ
760911-05-M1,12,0.766746710803376,0.5017006802721089,HQ-LQ
760911-05-M1,13,0.7688236938591294,1.675170068027211,HQ-LQ
760911-05-M1,14,0.7744060919544427,0.4591836734693878,HQ-LQ
760911-05-M1,23,0.7784302527323901,0.0,LQ-LQ
760911-05-M1,34,0.7826567670886653,0.0510204081632653,LQ-LQ
760911-05-M1,24,0.7772155816598108,-0.2636054421768707,LQ-LQ
760911-05-M2,12,0.7775122089885751,-0.3231292517006803,HQ-HQ
760911-05-M2,13,0.8039141832729533,0.4421768707482993,HQ-HQ
760911-05-M2,14,0.7900928311349245,0.6887755102040817,HQ-HQ
760911-05-M2,23,0.7801139353897167,0.348639455782313,HQ-HQ
760911-05-M2,34,0.7878734905434102,2.6615646258503403,HQ-HQ
760911-05-M2,24,0.7719634199431707,2.2704081632653064,HQ-HQ
760911-05-M3,12,0.732288444125116,0.1360544217687075,LQ-LQ
760911-05-M3,13,0.7651427193850812,0.1700680272108843,LQ-LQ
760911-05-M3,14,0.7604863684635633,-0.9268707482993198,HQ-LQ
760911-05-M3,23,0.788267748882873,0.0,LQ-LQ
760911-05-M3,34,0.7778468106564403,0.0085034013605442,HQ-LQ
760911-05-M3,24,0.7479228467573285,0.0,HQ-LQ
760911-05-M4,12,0.7669984557132108,0.2295918367346939,LQ-LQ
760911-05-M4,13,0.7776865120110292,-0.9268707482993198,LQ-LQ
760911-05-M4,14,0.7683212696050274,0.4251700680272109,LQ-LQ
760911-05-M4,23,0.7745338579783341,0.1785714285714285,LQ-LQ
760911-05-M4,34,0.7779337262566174,0.0,LQ-LQ
760911-05-M4,24,0.7822786970938129,0.0,LQ-LQ
760911-05-N1,12,0.7094932072960484,1.828231292517007,HQ-LQ
760911-05-N1,13,0.7071680771405608,-0.0680272108843537,HQ-LQ
760911-05-N1,14,0.6394060512988594,0.3316326530612245,HQ-HQ
760911-05-N1,23,0.8109450769893417,0.0085034013605442,LQ-LQ
760911-05-N1,34,0.7946890538897271,0.0,HQ-LQ
760911-05-N1,24,0.796559994613155,0.0085034013605442,HQ-LQ
760911-05-N2,12,0.7071197411443509,0.0850340136054421,LQ-LQ
760911-05-N2,13,0.7395408300030615,-0.3061224489795918,LQ-LQ
760911-05-N2,14,0.7663576886503148,-0.0765306122448979,LQ-LQ
760911-05-N2,23,0.7851418987473329,-0.0170068027210884,LQ-LQ
760911-05-N2,34,0.7697088615641491,-0.195578231292517,LQ-LQ
760911-05-N2,24,0.755928055147011,-0.1445578231292517,LQ-LQ
760911-05-N3,12,0.734416401184147,-0.348639455782313,LQ-LQ
760911-05-N3,13,0.7622862397920804,-0.5697278911564626,LQ-LQ
760911-05-N3,14,0.7760596530022544,-0.0850340136054421,LQ-LQ
760911-05-N3,23,0.7684665105624292,-0.0085034013605442,LQ-LQ
760911-05-N3,34,0.7746929749349638,0.2465986394557823,LQ-LQ
760911-05-N3,24,0.758776132308888,-0.0510204081632653,LQ-LQ
760911-06-M1,12,0.7748378018037768,0.5527210884353742,LQ-LQ
760911-06-M1,13,0.7805355883244589,-0.4506802721088436,LQ-LQ
760911-06-M1,14,0.7827734003149655,0.8503401360544218,LQ-LQ
760911-06-M1,23,0.7870087192487842,-0.5782312925170069,LQ-LQ
760911-06-M1,34,0.7905299137537226,0.0255102040816326,LQ-LQ
760911-06-M1,24,0.7852079897041296,-0.5867346938775511,LQ-LQ
760911-06-M2,12,0.7784329301264753,-3.0782312925170072,HQ-HQ
760911-06-M2,13,0.7778924263499742,-0.2295918367346939,HQ-LQ
760911-06-M2,14,0.7607544225252083,-2.610544217687075,HQ-LQ
760911-06-M2,23,0.7854720319231175,0.0255102040816326,HQ-LQ
760911-06-M2,34,0.8037722100605598,0.0,LQ-LQ
760911-06-M2,24,0.7775227915295361,-0.0595238095238095,HQ-LQ
760911-06-M3,12,0.7820195492894826,1.479591836734694,HQ-HQ
760911-06-M3,13,0.7859631003866222,-0.1020408163265306,HQ-HQ
760911-06-M3,14,0.7941357606459031,0.3231292517006803,HQ-HQ
760911-06-M3,23,0.7822270310523923,-0.9948979591836736,HQ-HQ
760911-06-M3,34,0.7772983013040529,-0.6292517006802721,HQ-HQ
760911-06-M3,24,0.7867078813180949,1.0374149659863947,HQ-HQ
760911-06-M4,12,0.7715745447777498,-0.1020408163265306,HQ-HQ
760911-06-M4,13,0.7799801303688316,1.3180272108843538,HQ-LQ
760911-06-M4,14,0.7694216333410252,0.5187074829931974,HQ-HQ
760911-06-M4,23,0.780739692473723,-0.3571428571428571,HQ-LQ
760911-06-M4,34,0.7869754133900286,-0.0595238095238095,HQ-LQ
760911-06-M4,24,0.7780483679756963,0.0510204081632653,HQ-HQ
760911-06-M5,12,0.7787571145516488,-0.0255102040816326,HQ-LQ
760911-06-M5,13,0.79104918181729,-0.2210884353741496,HQ-LQ
760911-06-M5,14,0.7727273898806479,-0.0085034013605442,HQ-LQ
760911-06-M5,23,0.7844488773520494,-0.9013605442176872,HQ-HQ
760911-06-M5,34,0.778636227468078,1.5391156462585036,HQ-HQ
760911-06-M5,24,0.7849031757391894,-0.0510204081632653,HQ-HQ
760911-06-M6,12,0.7809875271380496,1.4370748299319729,HQ-HQ
760911-06-M6,13,0.7737553120182621,-1.0459183673469388,HQ-HQ
760911-06-M6,14,0.7722009198989324,0.5952380952380953,HQ-HQ
760911-06-M6,23,0.7716980011388486,-1.845238095238096,HQ-HQ
760911-06-M6,34,0.7745949024846562,-0.042517006802721,HQ-HQ
760911-06-M6,24,0.7762466657447747,-0.9948979591836736,HQ-HQ
760911-06-M7,12,0.7815035564503269,0.3231292517006803,HQ-HQ
760911-06-M7,13,0.7866502573614315,0.0935374149659864,HQ-HQ
760911-06-M7,14,0.7789935022835469,0.1275510204081632,HQ-HQ
760911-06-M7,23,0.7928357627796899,0.4336734693877551,HQ-HQ
760911-06-M7,34,0.7875905634298734,-1.1139455782312926,HQ-HQ
760911-06-M7,24,0.7780662889615975,0.467687074829932,HQ-HQ
760911-07-M1,12,0.7447952028186018,0.6547619047619048,HQ-HQ
760911-07-M1,13,0.7659560124292367,-0.5697278911564626,HQ-HQ
760911-07-M1,14,0.7801657474433665,-0.1530612244897959,HQ-HQ
760911-07-M1,23,0.7454808336003885,0.8163265306122449,HQ-HQ
760911-07-M1,34,0.7690679038565489,-0.0085034013605442,HQ-HQ
760911-07-M1,24,0.7507495733994011,1.207482993197279,HQ-HQ
760911-07-M2,12,0.7762785083470957,-1.9557823129251704,HQ-HQ
760911-07-M2,13,0.7827753135798857,0.391156462585034,HQ-HQ
760911-07-M2,14,0.7836312899507066,1.675170068027211,HQ-HQ
760911-07-M2,23,0.7826476623470422,0.0595238095238095,HQ-HQ
760911-07-M2,34,0.7829983564463806,-0.4081632653061224,HQ-HQ
760911-07-M2,24,0.7738589029265909,1.8112244897959184,HQ-HQ
760911-07-M3,12,0.7691253784328752,-0.7908163265306123,HQ-LQ
760911-07-M3,13,0.7776266025633201,0.5272108843537415,LQ-LQ
760911-07-M3,14,0.7760503651969283,-0.1785714285714285,LQ-LQ
760911-07-M3,23,0.777874526765247,0.1275510204081632,HQ-LQ
760911-07-M3,34,0.7948654165850537,-0.0085034013605442,LQ-LQ
760911-07-M3,24,0.7945175451586373,0.4591836734693878,HQ-LQ
760911-07-N1,12,0.7766514014278327,1.641156462585034,HQ-LQ
760911-07-N1,13,0.7905438383030509,0.2551020408163265,LQ-LQ
760911-07-N1,14,0.7881049170293586,0.1615646258503401,LQ-LQ
760911-07-N1,23,0.7828040454876715,-0.697278911564626,HQ-LQ
760911-07-N1,34,0.784843194670043,0.3061224489795918,LQ-LQ
760911-07-N1,24,0.7741267879925935,-0.348639455782313,HQ-LQ
